dateRep,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,day,month,year,ratio,cases_per_100k,high_risk_2k,nr_months,current_date,Day,Month,Year,Season
21/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,21,3,2020,,0.0,False,48,01/03/2024,21,3,2020,Spring
20/03/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,,20,3,2020,0.0,0.11236523194993006,False,48,01/03/2024,20,3,2020,Spring
14/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,544.9630306,14,12,2020,,0.0,False,39,01/03/2024,14,12,2020,Autumn
13/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,544.9630306,13,12,2020,,0.0,False,39,01/03/2024,13,12,2020,Autumn
12/12/2020,83,0,French_Polynesia,PF,PYF,279285.0,Oceania,621.2292102999999,12,12,2020,0.0,29.718746083749576,False,39,01/03/2024,12,12,2020,Autumn
11/12/2020,203,5,French_Polynesia,PF,PYF,279285.0,Oceania,627.31618239,11,12,2020,0.024630541871921183,72.68560789158029,False,39,01/03/2024,11,12,2020,Autumn
10/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,649.87378484,10,12,2020,,0.0,False,39,01/03/2024,10,12,2020,Autumn
09/12/2020,225,7,French_Polynesia,PF,PYF,279285.0,Oceania,732.58499382,9,12,2020,0.031111111111111117,80.56286588968258,False,39,01/03/2024,9,12,2020,Autumn
08/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,762.30373991,8,12,2020,,0.0,False,39,01/03/2024,8,12,2020,Autumn
07/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,762.30373991,7,12,2020,,0.0,False,39,01/03/2024,7,12,2020,Autumn
06/12/2020,210,1,French_Polynesia,PF,PYF,279285.0,Oceania,762.30373991,6,12,2020,0.0047619047619047615,75.19200816370375,False,39,01/03/2024,6,12,2020,Autumn
05/12/2020,181,1,French_Polynesia,PF,PYF,279285.0,Oceania,745.11699518,5,12,2020,0.0055248618784530384,64.80834989347801,False,39,01/03/2024,5,12,2020,Autumn
04/12/2020,157,1,French_Polynesia,PF,PYF,279285.0,Oceania,762.30373991,4,12,2020,0.006369426751592357,56.21497753191184,False,39,01/03/2024,4,12,2020,Autumn
03/12/2020,187,1,French_Polynesia,PF,PYF,279285.0,Oceania,706.08876238,3,12,2020,0.0053475935828877,66.95669298386953,False,39,01/03/2024,3,12,2020,Autumn
02/12/2020,276,2,French_Polynesia,PF,PYF,279285.0,Oceania,805.98671608,2,12,2020,0.007246376811594203,98.82378215801063,False,39,01/03/2024,2,12,2020,Autumn
01/12/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,855.75666434,1,12,2020,,0.0,False,39,01/03/2024,1,12,2020,Autumn
30/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,855.75666434,30,11,2020,,0.0,False,40,01/03/2024,30,11,2020,Autumn
29/11/2020,213,1,French_Polynesia,PF,PYF,279285.0,Oceania,855.75666434,29,11,2020,0.004694835680751174,76.26617970889951,False,40,01/03/2024,29,11,2020,Autumn
28/11/2020,100,2,French_Polynesia,PF,PYF,279285.0,Oceania,858.62112179,28,11,2020,0.02,35.80571817319226,False,40,01/03/2024,28,11,2020,Autumn
27/11/2020,266,0,French_Polynesia,PF,PYF,279285.0,Oceania,883.32706733,27,11,2020,0.0,95.24321034069142,True,40,01/03/2024,27,11,2020,Autumn
26/11/2020,231,2,French_Polynesia,PF,PYF,279285.0,Oceania,911.61358469,26,11,2020,0.008658008658008658,82.71120898007413,True,40,01/03/2024,26,11,2020,Autumn
25/11/2020,308,5,French_Polynesia,PF,PYF,279285.0,Oceania,933.09701559,25,11,2020,0.016233766233766232,110.28161197343216,True,40,01/03/2024,25,11,2020,Autumn
24/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1068.08457311,24,11,2020,,0.0,True,40,01/03/2024,24,11,2020,Autumn
23/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1068.08457311,23,11,2020,,0.0,True,40,01/03/2024,23,11,2020,Autumn
22/11/2020,162,1,French_Polynesia,PF,PYF,279285.0,Oceania,1068.08457311,22,11,2020,0.006172839506172839,58.00526344057146,True,40,01/03/2024,22,11,2020,Autumn
21/11/2020,229,0,French_Polynesia,PF,PYF,279285.0,Oceania,1096.37109046,21,11,2020,0.0,81.99509461661027,True,40,01/03/2024,21,11,2020,Autumn
20/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1181.58869972,20,11,2020,,0.0,True,40,01/03/2024,20,11,2020,Autumn
19/11/2020,466,6,French_Polynesia,PF,PYF,279285.0,Oceania,1302.61202714,19,11,2020,0.012875536480686695,166.8546466870759,True,40,01/03/2024,19,11,2020,Autumn
18/11/2020,415,3,French_Polynesia,PF,PYF,279285.0,Oceania,1244.24870652,18,11,2020,0.0072289156626506035,148.5937304187479,True,40,01/03/2024,18,11,2020,Autumn
17/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1591.20611562,17,11,2020,,0.0,True,40,01/03/2024,17,11,2020,Autumn
16/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1591.20611562,16,11,2020,,0.0,True,40,01/03/2024,16,11,2020,Autumn
15/11/2020,221,1,French_Polynesia,PF,PYF,279285.0,Oceania,1591.20611562,15,11,2020,0.004524886877828055,79.13063716275491,True,40,01/03/2024,15,11,2020,Autumn
14/11/2020,169,0,French_Polynesia,PF,PYF,279285.0,Oceania,1512.07547845,14,11,2020,0.0,60.511663712694904,True,40,01/03/2024,14,11,2020,Autumn
13/11/2020,345,0,French_Polynesia,PF,PYF,279285.0,Oceania,1451.56381474,13,11,2020,0.0,123.5297276975133,True,40,01/03/2024,13,11,2020,Autumn
12/11/2020,291,3,French_Polynesia,PF,PYF,279285.0,Oceania,1603.3800598,12,11,2020,0.010309278350515464,104.19463988398948,True,40,01/03/2024,12,11,2020,Autumn
11/11/2020,685,10,French_Polynesia,PF,PYF,279285.0,Oceania,1499.18541991,11,11,2020,0.0145985401459854,245.26916948636696,True,40,01/03/2024,11,11,2020,Autumn
10/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1480.92450364,10,11,2020,,0.0,True,40,01/03/2024,10,11,2020,Autumn
09/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1503.12404891,9,11,2020,,0.0,True,40,01/03/2024,9,11,2020,Autumn
08/11/2020,241,0,French_Polynesia,PF,PYF,279285.0,Oceania,1503.12404891,8,11,2020,0.0,86.29178079739334,True,40,01/03/2024,8,11,2020,Autumn
07/11/2020,467,0,French_Polynesia,PF,PYF,279285.0,Oceania,1416.83226811,7,11,2020,0.0,167.21270386880784,True,40,01/03/2024,7,11,2020,Autumn
06/11/2020,338,1,French_Polynesia,PF,PYF,279285.0,Oceania,1499.54347709,6,11,2020,0.002958579881656805,121.02332742538981,True,40,01/03/2024,6,11,2020,Autumn
05/11/2020,303,0,French_Polynesia,PF,PYF,279285.0,Oceania,1553.61011153,5,11,2020,0.0,108.49132606477257,True,40,01/03/2024,5,11,2020,Autumn
04/11/2020,1384,9,French_Polynesia,PF,PYF,279285.0,Oceania,1467.31833074,4,11,2020,0.006502890173410405,495.55113951698087,True,40,01/03/2024,4,11,2020,Autumn
03/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1240.6681347,3,11,2020,,0.0,True,40,01/03/2024,3,11,2020,Autumn
02/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1240.6681347,2,11,2020,,0.0,True,40,01/03/2024,2,11,2020,Autumn
01/11/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1240.6681347,1,11,2020,,0.0,True,40,01/03/2024,1,11,2020,Autumn
31/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1262.86767997,31,10,2020,,0.0,True,41,01/03/2024,31,10,2020,Autumn
30/10/2020,769,3,French_Polynesia,PF,PYF,279285.0,Oceania,1320.87294341,30,10,2020,0.003901170351105332,275.3459727518485,True,41,01/03/2024,30,10,2020,Autumn
29/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1067.72651592,29,10,2020,,0.0,True,41,01/03/2024,29,10,2020,Autumn
28/10/2020,634,6,French_Polynesia,PF,PYF,279285.0,Oceania,1183.02092844,28,10,2020,0.00946372239747634,227.0082532180389,True,41,01/03/2024,28,10,2020,Autumn
27/10/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,956.01267522,27,10,2020,0.0,22.199545267379197,True,41,01/03/2024,27,10,2020,Autumn
26/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1111.76754928,26,10,2020,,0.0,True,41,01/03/2024,26,10,2020,Autumn
25/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,1111.76754928,25,10,2020,,0.0,True,41,01/03/2024,25,10,2020,Autumn
24/10/2020,698,1,French_Polynesia,PF,PYF,279285.0,Oceania,1111.76754928,24,10,2020,0.0014326647564469914,249.923912848882,True,41,01/03/2024,24,10,2020,Autumn
23/10/2020,489,3,French_Polynesia,PF,PYF,279285.0,Oceania,1005.78262348,23,10,2020,0.006134969325153374,175.08996186691013,True,41,01/03/2024,23,10,2020,Autumn
22/10/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,830.69266162,22,10,2020,0.0,22.199545267379197,True,41,01/03/2024,22,10,2020,Autumn
21/10/2020,751,2,French_Polynesia,PF,PYF,279285.0,Oceania,830.69266162,21,10,2020,0.0026631158455392807,268.9009434806739,True,41,01/03/2024,21,10,2020,Autumn
20/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,561.79171814,20,10,2020,,0.0,True,41,01/03/2024,20,10,2020,Autumn
19/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,656.31881411,19,10,2020,,0.0,True,41,01/03/2024,19,10,2020,Autumn
18/10/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,656.31881411,18,10,2020,0.0,22.199545267379197,True,41,01/03/2024,18,10,2020,Autumn
17/10/2020,162,1,French_Polynesia,PF,PYF,279285.0,Oceania,634.11926885,17,10,2020,0.006172839506172839,58.00526344057146,True,41,01/03/2024,17,10,2020,Autumn
16/10/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,638.41595503,16,10,2020,0.0,22.199545267379197,True,41,01/03/2024,16,10,2020,Autumn
15/10/2020,322,2,French_Polynesia,PF,PYF,279285.0,Oceania,660.6155003,15,10,2020,0.006211180124223602,115.29441251767908,True,41,01/03/2024,15,10,2020,Autumn
14/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,545.32108778,14,10,2020,,0.0,True,41,01/03/2024,14,10,2020,Autumn
13/10/2020,497,1,French_Polynesia,PF,PYF,279285.0,Oceania,545.32108778,13,10,2020,0.002012072434607646,177.95441932076554,True,41,01/03/2024,13,10,2020,Autumn
12/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,486.95776716,12,10,2020,,0.0,True,41,01/03/2024,12,10,2020,Autumn
11/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,486.95776716,11,10,2020,,0.0,True,41,01/03/2024,11,10,2020,Autumn
10/10/2020,402,1,French_Polynesia,PF,PYF,279285.0,Oceania,486.95776716,10,10,2020,0.0024875621890547268,143.93898705623286,True,41,01/03/2024,10,10,2020,Autumn
09/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,343.01878010000013,9,10,2020,,0.0,True,41,01/03/2024,9,10,2020,Autumn
08/10/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,343.01878010000013,8,10,2020,0.0,22.199545267379197,True,41,01/03/2024,8,10,2020,Autumn
07/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,320.81923483,7,10,2020,,0.0,True,41,01/03/2024,7,10,2020,Autumn
06/10/2020,264,1,French_Polynesia,PF,PYF,279285.0,Oceania,320.81923483,6,10,2020,0.003787878787878789,94.52709597722756,False,41,01/03/2024,6,10,2020,Autumn
05/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,231.3049394,5,10,2020,,0.0,False,41,01/03/2024,5,10,2020,Autumn
04/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,248.13362694,4,10,2020,,0.0,False,41,01/03/2024,4,10,2020,Autumn
03/10/2020,174,1,French_Polynesia,PF,PYF,279285.0,Oceania,270.33317221,3,10,2020,0.005747126436781609,62.30194962135453,False,41,01/03/2024,3,10,2020,Autumn
02/10/2020,124,0,French_Polynesia,PF,PYF,279285.0,Oceania,214.83430904,2,10,2020,0.0,44.399090534758386,False,41,01/03/2024,2,10,2020,Autumn
01/10/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,190.1283635,1,10,2020,,0.0,False,41,01/03/2024,1,10,2020,Autumn
30/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,199.43785022,30,9,2020,,0.0,False,42,01/03/2024,30,9,2020,Autumn
29/09/2020,334,2,French_Polynesia,PF,PYF,279285.0,Oceania,225.21796731,29,9,2020,0.0059880239520958105,119.59109869846216,False,42,01/03/2024,29,9,2020,Autumn
28/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,157.90321714,28,9,2020,,0.0,False,42,01/03/2024,28,9,2020,Autumn
27/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,157.90321714,27,9,2020,,0.0,False,42,01/03/2024,27,9,2020,Autumn
26/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,157.90321714,26,9,2020,,0.0,False,42,01/03/2024,26,9,2020,Autumn
25/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,192.27670659,25,9,2020,,0.0,False,42,01/03/2024,25,9,2020,Autumn
24/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,192.27670659,24,9,2020,,0.0,False,42,01/03/2024,24,9,2020,Autumn
23/09/2020,0,3,French_Polynesia,PF,PYF,279285.0,Oceania,222.35350986,23,9,2020,,0.0,False,42,01/03/2024,23,9,2020,Autumn
22/09/2020,14,0,French_Polynesia,PF,PYF,279285.0,Oceania,222.35350986,22,9,2020,0.0,5.012800544246916,False,42,01/03/2024,22,9,2020,Summer
21/09/2020,47,0,French_Polynesia,PF,PYF,279285.0,Oceania,223.4276814,21,9,2020,0.0,16.828687541400367,False,42,01/03/2024,21,9,2020,Summer
20/09/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,206.59899386,20,9,2020,0.0,22.199545267379197,False,42,01/03/2024,20,9,2020,Summer
19/09/2020,19,0,French_Polynesia,PF,PYF,279285.0,Oceania,206.59899386,19,9,2020,0.0,6.803086452906529,False,42,01/03/2024,19,9,2020,Summer
18/09/2020,55,0,French_Polynesia,PF,PYF,279285.0,Oceania,212.68596595,18,9,2020,0.0,19.693144995255746,False,42,01/03/2024,18,9,2020,Summer
17/09/2020,26,0,French_Polynesia,PF,PYF,279285.0,Oceania,192.99282095,17,9,2020,0.0,9.309486725029986,False,42,01/03/2024,17,9,2020,Summer
16/09/2020,72,0,French_Polynesia,PF,PYF,279285.0,Oceania,191.91864941,16,9,2020,0.0,25.78011708469843,False,42,01/03/2024,16,9,2020,Summer
15/09/2020,146,0,French_Polynesia,PF,PYF,279285.0,Oceania,182.60916268,15,9,2020,0.0,52.2763485328607,False,42,01/03/2024,15,9,2020,Summer
14/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,168.64493259999998,14,9,2020,,0.0,False,42,01/03/2024,14,9,2020,Summer
13/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,168.64493259999998,13,9,2020,,0.0,False,42,01/03/2024,13,9,2020,Summer
12/09/2020,96,2,French_Polynesia,PF,PYF,279285.0,Oceania,168.64493259999998,12,9,2020,0.020833333333333332,34.373489446264564,False,42,01/03/2024,12,9,2020,Summer
11/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,158.26127433,11,9,2020,,0.0,False,42,01/03/2024,11,9,2020,Summer
10/09/2020,84,0,French_Polynesia,PF,PYF,279285.0,Oceania,158.26127433,10,9,2020,0.0,30.076803265481487,False,42,01/03/2024,10,9,2020,Summer
09/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,143.58092987,9,9,2020,,0.0,False,42,01/03/2024,9,9,2020,Summer
08/09/2020,17,0,French_Polynesia,PF,PYF,279285.0,Oceania,143.58092987,8,9,2020,0.0,6.086972089442684,False,42,01/03/2024,8,9,2020,Summer
07/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,163.99018923,7,9,2020,,0.0,False,42,01/03/2024,7,9,2020,Summer
06/09/2020,62,0,French_Polynesia,PF,PYF,279285.0,Oceania,163.99018923,6,9,2020,0.0,22.199545267379197,False,42,01/03/2024,6,9,2020,Summer
05/09/2020,36,0,French_Polynesia,PF,PYF,279285.0,Oceania,141.79064397,5,9,2020,0.0,12.890058542349214,False,42,01/03/2024,5,9,2020,Summer
04/09/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,130.33281415,4,9,2020,,0.0,False,42,01/03/2024,4,9,2020,Summer
03/09/2020,23,0,French_Polynesia,PF,PYF,279285.0,Oceania,130.33281415,3,9,2020,0.0,8.235315179834219,False,42,01/03/2024,3,9,2020,Summer
02/09/2020,46,0,French_Polynesia,PF,PYF,279285.0,Oceania,129.61669979,2,9,2020,0.0,16.470630359668437,False,42,01/03/2024,2,9,2020,Summer
01/09/2020,107,0,French_Polynesia,PF,PYF,279285.0,Oceania,113.14606943,1,9,2020,0.0,38.31211844531572,False,42,01/03/2024,1,9,2020,Summer
31/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,81.63703743,31,8,2020,,0.0,False,43,01/03/2024,31,8,2020,Summer
30/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,90.94652416,30,8,2020,,0.0,False,43,01/03/2024,30,8,2020,Summer
29/08/2020,67,0,French_Polynesia,PF,PYF,279285.0,Oceania,90.94652416,29,8,2020,0.0,23.98983117603881,False,43,01/03/2024,29,8,2020,Summer
28/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,72.68560789,28,8,2020,,0.0,False,43,01/03/2024,28,8,2020,Summer
27/08/2020,43,0,French_Polynesia,PF,PYF,279285.0,Oceania,76.62423689,27,8,2020,0.0,15.396458814472673,False,43,01/03/2024,27,8,2020,Summer
26/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,63.37612117,26,8,2020,,0.0,False,43,01/03/2024,26,8,2020,Summer
25/08/2020,74,0,French_Polynesia,PF,PYF,279285.0,Oceania,88.79818107,25,8,2020,0.0,26.49623144816227,False,43,01/03/2024,25,8,2020,Summer
24/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,62.30194962,24,8,2020,,0.0,False,43,01/03/2024,24,8,2020,Summer
23/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,62.30194962,23,8,2020,,0.0,False,43,01/03/2024,23,8,2020,Summer
22/08/2020,4,0,French_Polynesia,PF,PYF,279285.0,Oceania,62.30194962,22,8,2020,0.0,1.4322287269276903,False,43,01/03/2024,22,8,2020,Summer
21/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,60.86972089,21,8,2020,,0.0,False,43,01/03/2024,21,8,2020,Summer
20/08/2020,21,0,French_Polynesia,PF,PYF,279285.0,Oceania,60.86972089,20,8,2020,0.0,7.5192008163703745,False,43,01/03/2024,20,8,2020,Summer
19/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,53.35052008,19,8,2020,,0.0,False,43,01/03/2024,19,8,2020,Summer
18/08/2020,19,0,French_Polynesia,PF,PYF,279285.0,Oceania,53.35052008,18,8,2020,0.0,6.803086452906529,False,43,01/03/2024,18,8,2020,Summer
17/08/2020,26,0,French_Polynesia,PF,PYF,279285.0,Oceania,46.54743363,17,8,2020,0.0,9.309486725029986,False,43,01/03/2024,17,8,2020,Summer
16/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,37.2379469,16,8,2020,,0.0,False,43,01/03/2024,16,8,2020,Summer
15/08/2020,16,0,French_Polynesia,PF,PYF,279285.0,Oceania,37.2379469,15,8,2020,0.0,5.728914907710763,False,43,01/03/2024,15,8,2020,Summer
14/08/2020,11,0,French_Polynesia,PF,PYF,279285.0,Oceania,31.50903199,14,8,2020,0.0,3.938628999051148,False,43,01/03/2024,14,8,2020,Summer
13/08/2020,6,0,French_Polynesia,PF,PYF,279285.0,Oceania,27.57040299,13,8,2020,0.0,2.148343090391536,False,43,01/03/2024,13,8,2020,Summer
12/08/2020,71,0,French_Polynesia,PF,PYF,279285.0,Oceania,25.422059899999997,12,8,2020,0.0,25.422059902966502,False,43,01/03/2024,12,8,2020,Summer
11/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,11,8,2020,,0.0,False,43,01/03/2024,11,8,2020,Summer
10/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,10,8,2020,,0.0,False,43,01/03/2024,10,8,2020,Summer
09/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,9,8,2020,,0.0,False,43,01/03/2024,9,8,2020,Summer
08/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,8,8,2020,,0.0,False,43,01/03/2024,8,8,2020,Summer
07/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,7,8,2020,,0.0,False,43,01/03/2024,7,8,2020,Summer
06/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,6,8,2020,,0.0,False,43,01/03/2024,6,8,2020,Summer
05/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,5,8,2020,,0.0,False,43,01/03/2024,5,8,2020,Summer
04/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,4,8,2020,,0.0,False,43,01/03/2024,4,8,2020,Summer
03/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,3,8,2020,,0.0,False,43,01/03/2024,3,8,2020,Summer
02/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,2,8,2020,,0.0,False,43,01/03/2024,2,8,2020,Summer
01/08/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,1,8,2020,,0.0,False,43,01/03/2024,1,8,2020,Summer
31/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,31,7,2020,,0.0,False,44,01/03/2024,31,7,2020,Summer
30/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,30,7,2020,,0.0,False,44,01/03/2024,30,7,2020,Summer
29/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,29,7,2020,,0.0,False,44,01/03/2024,29,7,2020,Summer
28/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,28,7,2020,,0.0,False,44,01/03/2024,28,7,2020,Summer
27/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,27,7,2020,,0.0,False,44,01/03/2024,27,7,2020,Summer
26/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,26,7,2020,,0.0,False,44,01/03/2024,26,7,2020,Summer
25/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,25,7,2020,,0.0,False,44,01/03/2024,25,7,2020,Summer
24/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,24,7,2020,,0.0,False,44,01/03/2024,24,7,2020,Summer
23/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,23,7,2020,,0.0,False,44,01/03/2024,23,7,2020,Summer
22/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,22,7,2020,,0.0,False,44,01/03/2024,22,7,2020,Summer
21/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,21,7,2020,,0.0,False,44,01/03/2024,21,7,2020,Summer
20/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,20,7,2020,,0.0,False,44,01/03/2024,20,7,2020,Summer
19/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,19,7,2020,,0.0,False,44,01/03/2024,19,7,2020,Summer
18/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,18,7,2020,,0.0,False,44,01/03/2024,18,7,2020,Summer
17/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,17,7,2020,,0.0,False,44,01/03/2024,17,7,2020,Summer
16/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,16,7,2020,,0.0,False,44,01/03/2024,16,7,2020,Summer
15/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,15,7,2020,,0.0,False,44,01/03/2024,15,7,2020,Summer
14/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,14,7,2020,,0.0,False,44,01/03/2024,14,7,2020,Summer
13/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,13,7,2020,,0.0,False,44,01/03/2024,13,7,2020,Summer
12/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,12,7,2020,,0.0,False,44,01/03/2024,12,7,2020,Summer
11/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.0,11,7,2020,,0.0,False,44,01/03/2024,11,7,2020,Summer
10/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,10,7,2020,,0.0,False,44,01/03/2024,10,7,2020,Summer
09/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,9,7,2020,,0.0,False,44,01/03/2024,9,7,2020,Summer
08/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,8,7,2020,,0.0,False,44,01/03/2024,8,7,2020,Summer
07/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,7,7,2020,,0.0,False,44,01/03/2024,7,7,2020,Summer
06/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,6,7,2020,,0.0,False,44,01/03/2024,6,7,2020,Summer
05/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,5,7,2020,,0.0,False,44,01/03/2024,5,7,2020,Summer
04/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,4,7,2020,,0.0,False,44,01/03/2024,4,7,2020,Summer
03/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,3,7,2020,,0.0,False,44,01/03/2024,3,7,2020,Summer
02/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,2,7,2020,,0.0,False,44,01/03/2024,2,7,2020,Summer
01/07/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,1,7,2020,,0.0,False,44,01/03/2024,1,7,2020,Summer
30/06/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,30,6,2020,,0.0,False,45,01/03/2024,30,6,2020,Summer
29/06/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,29,6,2020,,0.0,False,45,01/03/2024,29,6,2020,Summer
28/06/2020,0,0,French_Polynesia,PF,PYF,279285.0,Oceania,0.71611436,28,6,2020,,0.0,False,45,01/03/2024,28,6,2020,Summer
