post,lat,lon,description,weapon,district,neighborhood,inside,common_dist,current_date,dist_center,day_period,crime_type
912.0,39.23203,-76.57428,LARCENY,0,SOUTHERN,Fairfield Area,1.0,1.0,2011-02-25 07:30:00,9.11415921221497,3,1
812.0,39.31003,-76.67597,LARCENY,0,SOUTHWESTERN,Fairmont,1.0,1.0,2011-11-09 13:00:00,5.202750401508789,5,1
111.0,39.2903,-76.61555,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2014-08-15 09:00:00,1.9095954064625469,4,1
631.0,39.36493,-76.703,LARCENY,0,NORTHWESTERN,Fallstaff,1.0,1.0,2014-04-23 08:50:00,9.867692360725806,3,1
513.0,39.32264,-76.60941,LARCENY,0,NORTHERN,Better Waverly,1.0,1.0,2012-09-15 12:52:00,1.7697076926615796,5,1
343.0,39.30733,-76.59769,ROBBERY - STREET,4,EASTERN,Oliver,0.0,0.0,2015-07-16 16:51:00,1.541991164582131,6,11
111.0,39.28948,-76.61558,ROBBERY - STREET,0,CENTRAL,Downtown,0.0,0.0,2011-03-19 23:30:00,2.0007961450993603,8,11
844.0,39.29713,-76.68257,LARCENY,0,SOUTHWESTERN,Edmondson Village,0.0,1.0,2013-05-04 22:00:00,5.8770695139550435,8,1
243.0,39.27223,-76.53105,AGG. ASSAULT,2,SOUTHEASTERN,Holabird Industrial Park,0.0,0.0,2016-07-02 14:22:00,8.267098618696973,5,32
942.0,39.27106,-76.61513,AUTO THEFT,0,SOUTHERN,South Baltimore,0.0,0.0,2015-05-28 18:00:00,4.049791626026161,7,3
632.0,39.36736,-76.69499,LARCENY FROM AUTO,0,NORTHWESTERN,Cross Country,0.0,1.0,2016-07-11 21:00:00,9.539980364087477,8,2
131.0,39.30827,-76.63483,BURGLARY,0,CENTRAL,Druid Heights,1.0,0.0,2011-08-21 13:45:00,1.6568292579237125,5,15
141.0,39.30801,-76.61361,LARCENY FROM AUTO,0,CENTRAL,Greenmount West,0.0,1.0,2012-08-25 04:00:00,0.18205286391935277,2,2
121.0,39.28829,-76.62367,COMMON ASSAULT,1,CENTRAL,University Of Maryland,1.0,1.0,2013-02-07 00:10:00,2.243232672310886,1,21
723.0,39.30153,-76.658,COMMON ASSAULT,1,WESTERN,Bridgeview/Greenlawn,0.0,1.0,2016-01-08 23:15:00,3.7079602010823973,8,21
513.0,39.31876,-76.61287,LARCENY FROM AUTO,0,NORTHERN,Harwood,0.0,1.0,2015-12-30 04:30:00,1.2777956454138797,2,2
133.0,39.31074,-76.62866,AGG. ASSAULT,2,CENTRAL,Reservoir Hill,0.0,0.0,2013-10-21 21:40:00,1.180869597920894,8,32
111.0,39.28948,-76.61558,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2014-07-13 23:10:00,2.0007961450993603,8,21
213.0,39.28186,-76.59261,ASSAULT BY THREAT,0,SOUTHEASTERN,Fells Point,0.0,0.0,2012-02-06 02:00:00,3.4686226725682947,1,31
722.0,39.29514,-76.64832,BURGLARY,0,WESTERN,Midtown-Edmondson,1.0,1.0,2011-11-13 17:00:00,3.131822534030299,6,15
822.0,39.28148,-76.69302,BURGLARY,0,SOUTHWESTERN,Tremont,1.0,1.0,2011-02-05 16:30:00,7.263583926116432,6,15
443.0,39.32946,-76.55533,COMMON ASSAULT,1,NORTHEASTERN,Frankford,1.0,1.0,2012-05-31 22:45:00,5.734533411496373,8,21
823.0,39.27853,-76.70943,BURGLARY,0,SOUTHWESTERN,Westgate,0.0,1.0,2012-02-23 09:00:00,8.694113256213319,4,15
643.0,39.32892,-76.67616,LARCENY FROM AUTO,0,NORTHWESTERN,Ashburton,0.0,1.0,2016-07-05 21:30:00,5.730892489705973,8,2
513.0,39.32416,-76.60946,BURGLARY,0,NORTHERN,Abell,1.0,1.0,2011-04-21 18:30:00,1.9304023484530024,7,15
312.0,39.29798,-76.6034,BURGLARY,0,EASTERN,Oldtown,1.0,1.0,2016-09-11 15:00:00,1.4891279790099623,6,15
212.0,39.29442,-76.59866,LARCENY,0,SOUTHEASTERN,Dunbar-Broadway,1.0,1.0,2013-11-05 19:38:00,2.057619916437931,7,1
423.0,39.36479,-76.57221,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2012-05-23 17:15:00,7.388246932424748,6,15
743.0,39.3047,-76.6437,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,1.0,1.0,2015-10-01 03:15:00,2.437388003976494,2,21
224.0,39.29731,-76.56977,LARCENY,0,SOUTHEASTERN,Ellwood Park/Monument,0.0,1.0,2016-05-06 07:40:00,4.10367247072485,3,1
831.0,39.26166,-76.66527,ROBBERY - COMMERCIAL,4,SOUTHWESTERN,Morrell Park,1.0,0.0,2015-09-03 02:16:00,6.651366155146902,1,12
224.0,39.29908,-76.57572,ASSAULT BY THREAT,0,EASTERN,Ellwood Park/Monument,0.0,0.0,2011-03-03 15:05:00,3.5574388323582258,6,31
731.0,39.31277,-76.65361,COMMON ASSAULT,1,WESTERN,Mondawmin,1.0,1.0,2012-08-16 23:55:00,3.3232953458733725,8,21
523.0,39.36052,-76.62298,BURGLARY,0,NORTHERN,Homeland,1.0,1.0,2014-07-22 11:00:00,5.93472517916931,4,15
633.0,39.34465,-76.68302,COMMON ASSAULT,1,NORTHWESTERN,Arlington,1.0,1.0,2014-02-08 01:40:00,7.123595323263693,1,21
123.0,39.30609,-76.63576,AGG. ASSAULT,3,CENTRAL,Upton,0.0,0.0,2016-04-13 15:30:00,1.74125719863693,6,32
532.0,39.34179,-76.65943,COMMON ASSAULT,1,NORTHERN,Parklane,1.0,1.0,2011-06-02 10:08:00,5.365698669543704,4,21
142.0,39.29922,-76.62002,AUTO THEFT,0,CENTRAL,Mount Vernon,0.0,0.0,2011-05-16 14:00:00,0.9929870872521014,5,3
514.0,39.31651,-76.61533,LARCENY,0,NORTHERN,Old Goucher,0.0,1.0,2011-08-31 16:40:00,1.005934129466228,6,1
633.0,39.35084,-76.68489,ARSON,0,NORTHWESTERN,Arlington,1.0,0.0,2012-02-20 19:34:00,7.668337991521945,7,41
511.0,39.32087,-76.62227,BURGLARY,0,NORTHERN,Remington,1.0,1.0,2016-07-26 08:30:00,1.5970986925391444,3,15
221.0,39.296,-76.58357,COMMON ASSAULT,1,SOUTHEASTERN,McElderry Park,1.0,1.0,2012-08-12 21:49:00,3.0381017111247863,8,21
342.0,39.31525,-76.59535,LARCENY,0,EASTERN,Darley Park,0.0,1.0,2013-07-07 03:00:00,1.9462412828895,2,1
141.0,39.3047,-76.61449,COMMON ASSAULT,1,CENTRAL,Mid-Town Belvedere,1.0,1.0,2014-12-08 12:50:00,0.3225679992986801,5,21
443.0,39.32996,-76.55996,LARCENY,0,NORTHEASTERN,Frankford,0.0,1.0,2016-05-18 17:00:00,5.40238635800481,6,1
621.0,39.33661,-76.68582,LARCENY,0,NORTHWESTERN,West Arlington,1.0,1.0,2014-11-13 19:00:00,6.856069059693232,7,1
811.0,39.31137,-76.66319,AUTO THEFT,0,WESTERN,Walbrook,0.0,1.0,2015-11-17 22:00:00,4.117977838406305,8,3
213.0,39.28439,-76.59359,COMMON ASSAULT,1,SOUTHEASTERN,Fells Point,0.0,1.0,2014-03-09 23:10:00,3.1906886760786626,8,21
833.0,39.28122,-76.6743,BURGLARY,0,SOUTHWESTERN,Irvington,1.0,1.0,2012-10-29 00:42:00,5.835149802963065,1,15
432.0,39.3262,-76.57315,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,1.0,1.0,2016-01-02 17:15:00,4.205706998947103,6,21
833.0,39.28115,-76.68213,ROBBERY - STREET,3,SOUTHWESTERN,Irvington,0.0,0.0,2013-11-12 00:48:00,6.431110325432846,1,11
443.0,39.33058,-76.55256,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2011-08-19 15:30:00,6.003224430774618,6,15
434.0,39.31893,-76.57348,LARCENY,0,NORTHEASTERN,Belair-Edison,1.0,1.0,2011-05-13 02:00:00,3.842800508856217,1,1
533.0,39.36371,-76.66327,BURGLARY,0,NORTHERN,Mount Washington,1.0,1.0,2016-02-19 21:30:00,7.47963975802763,8,15
542.0,39.33783,-76.61071,LARCENY FROM AUTO,0,NORTHERN,Guilford,0.0,1.0,2013-12-19 21:30:00,3.403176009699359,8,2
113.0,39.28749,-76.62105,LARCENY FROM AUTO,0,CENTRAL,Downtown West,1.0,1.0,2012-04-29 19:00:00,2.2710000319692933,7,2
943.0,39.2771,-76.60701,LARCENY,0,SOUTHERN,Riverside,1.0,1.0,2013-02-12 08:03:00,3.457880515227542,3,1
412.0,39.32855,-76.59214,AUTO THEFT,0,NORTHEASTERN,Ednor Gardens-Lakeside,0.0,1.0,2015-01-08 16:00:00,3.0944400204024496,6,3
621.0,39.33768,-76.69322,RAPE,0,NORTHWESTERN,West Arlington,0.0,0.0,2014-01-07 23:56:18,7.475939369608734,8,52
423.0,39.35787,-76.56845,LARCENY,0,NORTHEASTERN,Hamilton Hills,0.0,1.0,2014-02-07 08:00:00,6.919932957349858,3,1
142.0,39.29583,-76.61551,LARCENY,0,CENTRAL,Mount Vernon,1.0,1.0,2015-03-30 17:10:00,1.294534102137488,6,1
731.0,39.31563,-76.65421,ROBBERY - STREET,4,WESTERN,Mondawmin,1.0,0.0,2011-12-05 18:30:00,3.443923269715049,7,11
132.0,39.30586,-76.6257,LARCENY FROM AUTO,0,CENTRAL,Bolton Hill,0.0,1.0,2013-10-13 18:00:00,0.886931945806454,7,2
642.0,39.3335,-76.68313,LARCENY FROM AUTO,0,NORTHWESTERN,Callaway-Garrison,0.0,1.0,2015-06-06 10:36:00,6.491630964706289,4,2
842.0,39.28163,-76.67661,LARCENY FROM AUTO,0,SOUTHWESTERN,Irvington,0.0,1.0,2015-07-01 17:30:00,5.986096055011718,6,2
222.0,39.29355,-76.57177,LARCENY,0,SOUTHEASTERN,Patterson Park Neighborhood,0.0,1.0,2014-07-12 00:10:00,4.078273051379984,1,1
332.0,39.30738,-76.57481,AUTO THEFT,0,EASTERN,Berea,1.0,0.0,2015-08-02 19:00:00,3.5110325616769353,7,3
621.0,39.32368,-76.69055,AGG. ASSAULT,2,NORTHWESTERN,Forest Park Golf Course,1.0,0.0,2015-02-18 17:00:00,6.6964135057481355,6,32
911.0,39.22361,-76.59117,LARCENY,0,SOUTHERN,Curtis Bay,1.0,1.0,2014-09-27 21:00:00,9.5617000828947,8,1
443.0,39.3273,-76.54895,LARCENY FROM AUTO,0,NORTHEASTERN,Frankford,1.0,1.0,2013-07-27 23:00:00,6.145289162784041,8,2
221.0,39.29696,-76.58072,ROBBERY - STREET,3,SOUTHEASTERN,McElderry Park,0.0,0.0,2016-04-28 19:45:00,3.2220856910426123,7,11
913.0,39.23839,-76.60896,BURGLARY,0,SOUTHERN,Brooklyn,1.0,1.0,2016-04-07 03:10:00,7.704631352974754,2,15
533.0,39.34072,-76.65979,BURGLARY,0,NORTHERN,Greenspring,1.0,1.0,2011-04-10 22:00:00,5.303867391087349,8,15
222.0,39.2924,-76.57257,COMMON ASSAULT,1,SOUTHEASTERN,Patterson Park Neighborhood,1.0,1.0,2013-11-04 04:15:00,4.06572017350372,2,21
443.0,39.3197,-76.55071,LARCENY,0,NORTHEASTERN,Frankford,1.0,1.0,2015-06-07 15:30:00,5.747950658921458,6,1
514.0,39.31237,-76.61803,LARCENY,0,NORTHERN,Charles North,1.0,1.0,2014-12-10 17:50:00,0.5837165705537297,6,1
733.0,39.31404,-76.64361,LARCENY,0,WESTERN,Penn North,0.0,1.0,2012-06-12 16:33:00,2.5183562080610162,6,1
932.0,39.28424,-76.62957,BURGLARY,0,SOUTHERN,Washington Village/Pigtown,1.0,1.0,2015-10-20 10:00:00,2.849523186765301,4,15
333.0,39.30528,-76.56858,BURGLARY,0,EASTERN,Orangeville Industrial Area,1.0,1.0,2012-04-21 12:00:00,4.0545610245598525,5,15
413.0,39.35031,-76.59745,LARCENY FROM AUTO,0,NORTHEASTERN,New Northwood,0.0,1.0,2011-07-03 02:00:00,5.014612077187351,1,2
935.0,39.28429,-76.64218,LARCENY,0,SOUTHERN,New Southwest/Mount Clare,1.0,1.0,2011-07-29 14:00:00,3.4465162222050068,5,1
321.0,39.29669,-76.58944,BURGLARY,0,EASTERN,CARE,1.0,1.0,2016-06-05 20:00:00,2.5513134898642615,7,15
432.0,39.3214,-76.5753,AUTO THEFT,0,NORTHEASTERN,Belair-Edison,0.0,1.0,2016-07-31 20:00:00,3.7988949003710637,7,3
614.0,39.34684,-76.67273,LARCENY FROM AUTO,0,NORTHWESTERN,Central Park Heights,0.0,1.0,2011-06-19 20:00:00,6.582729828677171,7,2
941.0,39.28359,-76.61565,ROBBERY - STREET,2,SOUTHERN,Otterbein,0.0,0.0,2013-04-03 04:20:00,2.6559206963814117,2,11
833.0,39.27298,-76.69784,ROBBERY - CARJACKING,4,SOUTHWESTERN,Beechfield,0.0,0.0,2013-11-11 21:20:00,8.051511532004833,8,13
212.0,39.29159,-76.59401,BURGLARY,0,SOUTHEASTERN,Washington Hill,1.0,1.0,2013-11-18 20:45:00,2.564057971818027,7,15
111.0,39.29102,-76.61959,AGG. ASSAULT,2,CENTRAL,Downtown,0.0,0.0,2013-10-23 21:00:00,1.8613616499115142,8,32
221.0,39.29349,-76.58271,AGG. ASSAULT,4,SOUTHEASTERN,Patterson Place,0.0,0.0,2013-12-12 19:58:00,3.2302014465534943,7,32
432.0,39.32283,-76.57198,LARCENY,0,NORTHEASTERN,Belair-Edison,1.0,1.0,2012-10-14 18:00:00,4.124687581513507,7,1
823.0,39.29598,-76.70656,AUTO THEFT,0,SOUTHWESTERN,West Hills,0.0,1.0,2012-12-08 20:00:00,7.931929160361165,7,3
424.0,39.36491,-76.55646,BURGLARY,0,NORTHEASTERN,North Harford Road,1.0,1.0,2013-09-23 07:00:00,8.167550445501083,3,15
942.0,39.27068,-76.61058,AUTO THEFT,0,SOUTHERN,Riverside,0.0,0.0,2015-07-12 21:00:00,4.114663158236993,8,3
321.0,39.30187,-76.59373,LARCENY,0,EASTERN,Middle East,1.0,1.0,2011-08-01 03:00:00,1.9830962565449577,2,1
331.0,39.30733,-76.58405,LARCENY FROM AUTO,0,EASTERN,Broadway East,0.0,1.0,2016-07-15 13:00:00,2.715847907017851,5,2
243.0,39.25902,-76.5316,BURGLARY,0,SOUTHEASTERN,Saint Helena,0.0,1.0,2011-07-04 13:30:00,9.019107451061988,5,15
343.0,39.30739,-76.60319,LARCENY FROM AUTO,0,EASTERN,Oliver,0.0,1.0,2011-06-21 01:00:00,1.068606681070839,1,2
434.0,39.31766,-76.57819,LARCENY,0,NORTHEASTERN,Belair-Edison,0.0,1.0,2014-05-22 19:30:00,3.413600554179707,7,1
141.0,39.31126,-76.61478,LARCENY FROM AUTO,0,CENTRAL,Barclay,0.0,1.0,2016-09-12 09:30:00,0.4276677084881557,4,2
513.0,39.32819,-76.61196,BURGLARY,0,NORTHERN,Abell,1.0,1.0,2013-06-11 01:27:00,2.326035365872731,1,15
614.0,39.33963,-76.66645,AGG. ASSAULT,4,NORTHWESTERN,Central Park Heights,0.0,0.0,2016-07-24 08:56:00,5.651069301358664,3,32
212.0,39.29321,-76.59715,LARCENY,0,SOUTHEASTERN,Washington Hill,1.0,1.0,2011-09-24 13:10:00,2.2446891078719857,5,1
133.0,39.31565,-76.63388,ROBBERY - STREET,4,CENTRAL,Reservoir Hill,0.0,0.0,2016-04-20 02:03:00,1.8169009186198366,1,11
524.0,39.35023,-76.60967,COMMON ASSAULT,1,NORTHERN,Winston-Govans,0.0,1.0,2016-07-18 20:55:00,4.783548510662351,7,21
533.0,39.35902,-76.66697,LARCENY FROM AUTO,0,NORTHERN,Mount Washington,0.0,1.0,2015-03-14 23:30:00,7.239037905135815,8,2
444.0,39.32376,-76.53448,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2015-08-24 20:30:00,7.212431537432513,7,15
931.0,39.28492,-76.62802,BURGLARY,0,SOUTHERN,Barre Circle,1.0,1.0,2011-08-31 07:30:00,2.726123339733925,3,15
531.0,39.33437,-76.63601,LARCENY FROM AUTO,0,NORTHERN,Hampden,0.0,1.0,2015-05-14 18:55:00,3.469195584036328,7,2
822.0,39.29783,-76.6935,AGG. ASSAULT,3,SOUTHWESTERN,Rognel Heights,1.0,1.0,2015-01-16 10:00:00,6.789345557460227,4,32
913.0,39.23494,-76.59798,COMMON ASSAULT,1,SOUTHERN,Brooklyn,1.0,1.0,2013-01-27 23:27:00,8.208611829261937,8,21
222.0,39.29423,-76.57254,BURGLARY,0,SOUTHEASTERN,Patterson Park Neighborhood,1.0,1.0,2011-01-19 15:00:00,3.9884836680084463,6,15
641.0,39.32047,-76.67736,ROBBERY - STREET,0,NORTHWESTERN,Garwyn Oaks,0.0,0.0,2012-03-14 21:33:00,5.507417873033957,8,11
731.0,39.31129,-76.65051,COMMON ASSAULT,1,WESTERN,Mondawmin,1.0,1.0,2012-12-29 12:44:00,3.033736609242724,5,21
332.0,39.30537,-76.5763,AGG. ASSAULT,3,EASTERN,Berea,1.0,1.0,2014-07-03 00:30:00,3.3908773099100453,1,32
342.0,39.31352,-76.6095,LARCENY,0,EASTERN,Barclay,0.0,1.0,2016-07-29 06:43:00,0.8539264071627373,3,1
844.0,39.2973,-76.68142,COMMON ASSAULT,1,SOUTHWESTERN,Edmondson Village,0.0,1.0,2014-07-29 20:40:00,5.776297409524953,7,21
643.0,39.34031,-76.68316,ASSAULT BY THREAT,0,NORTHWESTERN,Dolfield,0.0,0.0,2011-11-10 08:00:00,6.8649799988792495,3,31
731.0,39.318,-76.65821,LARCENY,0,NORTHWESTERN,Mondawmin,1.0,1.0,2016-02-05 15:00:00,3.8488791505708857,6,1
223.0,39.29673,-76.56462,LARCENY,0,EASTERN,Baltimore Highlands,0.0,1.0,2015-11-01 22:05:00,4.547968444847857,8,1
632.0,39.36646,-76.67717,LARCENY FROM AUTO,0,NORTHWESTERN,Cheswolde,0.0,1.0,2016-10-26 00:00:00,8.43211362792929,1,2
732.0,39.31791,-76.6487,AUTO THEFT,0,WESTERN,Parkview/Woodbrook,0.0,1.0,2013-10-11 17:30:00,3.0756085031136386,6,3
733.0,39.31365,-76.64313,LARCENY,0,WESTERN,Penn North,0.0,1.0,2013-04-20 08:00:00,2.466419384121237,3,1
425.0,39.35537,-76.53291,COMMON ASSAULT,1,NORTHEASTERN,Rosemont East,1.0,1.0,2014-06-26 10:00:00,8.888417165212923,4,21
433.0,39.30639,-76.54779,LARCENY,0,NORTHEASTERN,Armistead Gardens,1.0,1.0,2015-12-20 20:00:00,5.837695550204964,7,1
523.0,39.35766,-76.60552,BURGLARY,0,NORTHERN,Mid-Govans,1.0,1.0,2015-06-01 12:00:00,5.649652792218684,5,15
621.0,39.33769,-76.68742,COMMON ASSAULT,1,NORTHWESTERN,West Arlington,1.0,1.0,2011-08-29 14:00:00,7.034249866150417,5,21
142.0,39.2993,-76.62075,LARCENY FROM AUTO,0,CENTRAL,Mount Vernon,1.0,1.0,2012-05-05 10:00:00,1.010671877481299,4,2
243.0,39.27889,-76.54294,ROBBERY - STREET,4,SOUTHEASTERN,O'Donnell Heights,0.0,0.0,2014-08-18 22:05:00,7.016426989256989,8,11
614.0,39.34026,-76.66524,LARCENY,0,NORTHWESTERN,Central Park Heights,0.0,1.0,2016-04-11 08:00:00,5.6161001849092544,3,1
843.0,39.29029,-76.67738,BURGLARY,0,SOUTHWESTERN,Allendale,1.0,1.0,2013-10-23 11:00:00,5.64992769354515,4,15
632.0,39.35247,-76.68454,AGG. ASSAULT,2,NORTHWESTERN,Arlington,0.0,0.0,2016-07-08 22:40:00,7.760577459110722,8,32
212.0,39.28653,-76.5901,LARCENY FROM AUTO,0,SOUTHEASTERN,Upper Fells Point,0.0,1.0,2012-03-26 18:45:00,3.2006013768305976,7,2
813.0,39.30717,-76.67085,AUTO THEFT,0,SOUTHWESTERN,Rosemont,0.0,1.0,2015-07-17 21:30:00,4.75452622944836,8,3
111.0,39.29177,-76.61525,ASSAULT BY THREAT,0,CENTRAL,Downtown,1.0,0.0,2015-11-08 10:20:00,1.746355765852889,4,31
444.0,39.33681,-76.53083,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2013-05-06 05:10:00,7.991277986786345,2,15
641.0,39.31938,-76.67514,BURGLARY,0,NORTHWESTERN,Hanlon-Longwood,1.0,1.0,2013-03-30 12:00:00,5.2917076034090345,5,15
932.0,39.28558,-76.63741,LARCENY,0,SOUTHERN,Washington Village/Pigtown,1.0,1.0,2011-06-06 11:30:00,3.0739946924739447,4,1
524.0,39.34178,-76.60788,LARCENY,0,NORTHERN,Wilson Park,0.0,1.0,2012-06-03 14:30:00,3.873809386878323,5,1
743.0,39.29906,-76.64299,LARCENY,0,WESTERN,Sandtown-Winchester,0.0,1.0,2016-08-05 01:01:00,2.5356298085864206,1,1
934.0,39.28139,-76.64651,BURGLARY,0,SOUTHERN,Carrollton Ridge,1.0,1.0,2015-04-27 22:12:00,3.9357239038727334,8,15
541.0,39.33696,-76.62453,LARCENY FROM AUTO,0,NORTHERN,Roland Park,1.0,1.0,2015-03-28 22:00:00,3.368900846327561,8,2
941.0,39.27859,-76.61703,BURGLARY,0,SOUTHERN,Sharp-Leadenhall,1.0,1.0,2015-04-07 00:01:00,3.214386962143141,1,15
141.0,39.30112,-76.61703,LARCENY FROM AUTO,0,CENTRAL,Mid-Town Belvedere,0.0,1.0,2014-09-29 08:45:00,0.716673548654482,3,2
542.0,39.33984,-76.60312,COMMON ASSAULT,1,NORTHERN,Pen Lucy,0.0,1.0,2013-04-25 01:01:00,3.757429828394978,1,21
211.0,39.28912,-76.60064,AGG. ASSAULT,1,SOUTHEASTERN,Jonestown,1.0,0.0,2016-02-22 00:00:00,2.4133932345944173,1,32
224.0,39.29589,-76.5705,ROBBERY - COMMERCIAL,3,SOUTHEASTERN,Ellwood Park/Monument,1.0,0.0,2014-06-30 07:40:00,4.0902939413705,3,12
932.0,39.27712,-76.63393,LARCENY FROM AUTO,0,SOUTHERN,Washington Village/Pigtown,0.0,1.0,2012-08-17 19:00:00,3.7258967786253847,7,2
743.0,39.30433,-76.63967,BURGLARY,0,WESTERN,Sandtown-Winchester,1.0,1.0,2014-09-20 08:00:00,2.1002402696382654,3,15
311.0,39.30142,-76.60732,LARCENY,0,EASTERN,Johnston Square,0.0,1.0,2013-10-10 10:00:00,0.9804075156960435,4,1
713.0,39.29785,-76.63956,LARCENY,0,WESTERN,Harlem Park,1.0,1.0,2014-04-22 13:45:00,2.322704644617957,5,1
632.0,39.34953,-76.69064,LARCENY FROM AUTO,0,NORTHWESTERN,Glen,0.0,1.0,2011-10-12 18:15:00,7.972583761960506,7,2
731.0,39.31578,-76.65245,LARCENY,0,WESTERN,Mondawmin,1.0,1.0,2014-09-27 20:50:00,3.302688396033611,7,1
611.0,39.31911,-76.65805,LARCENY,0,NORTHWESTERN,Burleith-Leighton,0.0,1.0,2011-10-31 21:55:00,3.8752250962906163,8,1
111.0,39.29108,-76.61957,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2012-02-09 19:00:00,1.8544851957348767,7,1
241.0,39.29133,-76.53085,LARCENY FROM AUTO,0,SOUTHEASTERN,Eastwood,0.0,1.0,2011-07-15 19:00:00,7.512747534918501,7,2
613.0,39.34333,-76.68131,LARCENY,0,NORTHWESTERN,Langston Hughes,1.0,1.0,2015-06-04 00:00:00,6.918693050885539,1,1
622.0,39.32937,-76.70822,LARCENY,0,NORTHWESTERN,Howard Park,0.0,1.0,2012-02-29 09:00:00,8.333302084790722,4,1
511.0,39.32514,-76.62165,LARCENY,0,NORTHERN,Remington,1.0,1.0,2012-12-18 14:10:00,2.0331771666962273,5,1
822.0,39.29335,-76.69113,AGG. ASSAULT,2,SOUTHWESTERN,Uplands,1.0,1.0,2015-05-11 14:45:00,6.687388543334874,5,32
113.0,39.28652,-76.61468,LARCENY,0,CENTRAL,Downtown West,1.0,1.0,2013-02-18 17:36:00,2.3313884726131877,6,1
331.0,39.31257,-76.5859,LARCENY,0,EASTERN,South Clifton Park,0.0,1.0,2013-08-12 13:00:00,2.6187066620815616,5,1
331.0,39.31096,-76.58805,AGG. ASSAULT,2,EASTERN,Broadway East,0.0,1.0,2015-02-07 04:17:00,2.4030802155716477,2,32
843.0,39.28415,-76.68764,BURGLARY,0,SOUTHWESTERN,Irvington,1.0,1.0,2011-12-12 17:00:00,6.721019320887193,6,15
132.0,39.30727,-76.6299,LARCENY,0,CENTRAL,Bolton Hill,0.0,1.0,2013-09-01 19:30:00,1.2303516707394044,7,1
943.0,39.2771,-76.60701,AGG. ASSAULT,2,SOUTHERN,Riverside,1.0,0.0,2016-03-10 09:40:00,3.457880515227542,4,32
841.0,39.28386,-76.65515,LARCENY FROM AUTO,0,SOUTHWESTERN,Millhill,0.0,1.0,2016-07-05 08:30:00,4.298966904056952,3,2
112.0,39.2867,-76.60781,COMMON ASSAULT,1,CENTRAL,Inner Harbor,1.0,1.0,2016-03-05 18:00:00,2.405502804218788,7,21
812.0,39.31003,-76.67597,ARSON,0,SOUTHWESTERN,Fairmont,1.0,0.0,2016-01-15 12:13:00,5.202750401508789,5,41
111.0,39.28973,-76.61088,AGG. ASSAULT,2,CENTRAL,Downtown,0.0,0.0,2013-09-01 02:20:00,2.0144904468104716,1,32
222.0,39.29337,-76.58055,LARCENY FROM AUTO,0,SOUTHEASTERN,Patterson Park Neighborhood,0.0,1.0,2016-09-03 23:01:00,3.400478402413342,8,2
212.0,39.29251,-76.59407,LARCENY FROM AUTO,0,SOUTHEASTERN,Washington Hill,0.0,1.0,2014-02-27 14:00:00,2.490823433345014,5,2
514.0,39.3153,-76.61611,LARCENY FROM AUTO,0,NORTHERN,Old Goucher,0.0,1.0,2016-07-04 08:30:00,0.8721473760631553,3,2
611.0,39.31878,-76.65756,LARCENY,0,NORTHWESTERN,Burleith-Leighton,1.0,1.0,2011-10-23 16:00:00,3.823280395438795,6,1
242.0,39.28907,-76.55665,AUTO THEFT,0,SOUTHEASTERN,Greektown,0.0,0.0,2016-03-16 18:00:00,5.47165781139371,7,3
414.0,39.37,-76.58802,AGG. ASSAULT,4,NORTHEASTERN,Idlewood,1.0,0.0,2013-06-05 18:00:00,7.3488496167508695,7,32
142.0,39.29634,-76.61836,LARCENY FROM AUTO,0,CENTRAL,Mount Vernon,0.0,1.0,2014-10-04 10:30:00,1.2602696522071664,4,2
431.0,39.31767,-76.57828,ROBBERY - STREET,4,NORTHEASTERN,Clifton Park,0.0,0.0,2014-12-29 02:03:00,3.4066660791468903,1,11
412.0,39.3379,-76.59037,LARCENY,0,NORTHEASTERN,Hillen,0.0,1.0,2015-03-31 22:00:00,4.021419387697442,8,1
823.0,39.28797,-76.71072,AUTO THEFT,0,SOUTHWESTERN,Westgate,0.0,1.0,2014-07-31 20:00:00,8.469228446456503,7,3
823.0,39.27902,-76.71058,LARCENY,0,SOUTHWESTERN,Westgate,0.0,1.0,2014-04-19 22:20:00,8.766301900425203,8,1
331.0,39.31117,-76.59169,LARCENY FROM AUTO,0,EASTERN,Broadway East,0.0,1.0,2013-04-26 11:30:00,2.0990040753774606,4,2
622.0,39.34747,-76.69905,LARCENY,0,NORTHWESTERN,Seton Business Park,1.0,1.0,2016-09-27 20:01:00,8.446178887095066,7,1
743.0,39.30338,-76.63906,AGG. ASSAULT,4,WESTERN,Sandtown-Winchester,0.0,1.0,2015-08-10 00:35:00,2.06913108201461,1,32
731.0,39.31071,-76.65337,AUTO THEFT,0,WESTERN,Mondawmin,1.0,1.0,2011-10-31 19:00:00,3.2698945953885676,7,3
142.0,39.29565,-76.61638,LARCENY FROM AUTO,0,CENTRAL,Mount Vernon,0.0,1.0,2011-03-19 13:00:00,1.3162141844685367,5,2
