current_date,description,inside,weapon,post,district,neighborhood,lat,lon,common_dist
2013-01-24 00:55:00,COMMON ASSAULT,0,HANDS,313.0,EASTERN,Gay Street,39.29855,-76.59445,1.0
2012-07-09 12:00:00,ROBBERY - RESIDENCE,1,OTHER,841.0,SOUTHWESTERN,Carrollton Ridge,39.28233,-76.6518,0.0
2012-08-21 01:01:00,ROBBERY - STREET,0,FIREARM,631.0,NORTHWESTERN,Reisterstown Station,39.34783,-76.69322,0.0
2016-03-01 18:30:00,BURGLARY,1,NONE,233.0,SOUTHEASTERN,Canton Industrial Area,39.28066,-76.565,1.0
2011-06-27 04:00:00,ROBBERY - STREET,0,KNIFE,733.0,WESTERN,Penn North,39.31095,-76.63808,0.0
2016-09-29 18:30:00,ROBBERY - STREET,0,FIREARM,111.0,CENTRAL,Downtown,39.29092,-76.62242,0.0
2014-08-13 02:52:00,COMMON ASSAULT,1,HANDS,415.0,NORTHEASTERN,Loch Raven,39.35868,-76.57564,1.0
2016-06-06 22:47:00,COMMON ASSAULT,0,HANDS,935.0,SOUTHERN,New Southwest/Mount Clare,39.28342,-76.63936,1.0
2011-06-29 18:05:00,AUTO THEFT,0,NONE,123.0,CENTRAL,Upton,39.29864,-76.62407,0.0
2016-10-28 00:00:00,ROBBERY - STREET,0,FIREARM,833.0,SOUTHWESTERN,Beechfield,39.27684,-76.69908,0.0
2015-01-02 01:28:00,COMMON ASSAULT,1,HANDS,843.0,SOUTHWESTERN,Irvington,39.28536,-76.68674,1.0
2011-06-23 18:00:00,LARCENY FROM AUTO,0,NONE,531.0,NORTHERN,Hampden,39.32764,-76.62923,1.0
2013-05-19 13:40:00,COMMON ASSAULT,1,HANDS,922.0,SOUTHERN,Cherry Hill,39.24638,-76.62894,1.0
2013-01-14 20:30:00,ROBBERY - COMMERCIAL,1,FIREARM,711.0,WESTERN,Franklin Square,39.28952,-76.64644,0.0
2011-01-22 19:15:00,LARCENY,1,NONE,112.0,CENTRAL,Inner Harbor,39.28676,-76.60781,1.0
2014-03-05 21:00:00,AUTO THEFT,0,NONE,443.0,NORTHEASTERN,Frankford,39.33373,-76.5579,1.0
2014-02-07 04:20:00,COMMON ASSAULT,1,HANDS,623.0,NORTHWESTERN,Woodmere,39.34449,-76.69355,1.0
2015-11-15 22:30:00,AUTO THEFT,0,NONE,533.0,NORTHERN,Coldspring,39.34963,-76.65845,0.0
2014-04-28 15:50:00,LARCENY,1,NONE,513.0,NORTHERN,Better Waverly,39.32829,-76.60813,1.0
2011-06-30 05:00:00,AGG. ASSAULT,1,KNIFE,622.0,NORTHWESTERN,Howard Park,39.33004,-76.69695,0.0
2013-06-27 00:00:00,LARCENY,0,NONE,743.0,WESTERN,Sandtown-Winchester,39.30077,-76.63814,1.0
2014-04-26 23:30:00,LARCENY,0,NONE,441.0,NORTHEASTERN,Pulaski Industrial Area,39.31559,-76.54438,1.0
2013-01-14 15:30:00,COMMON ASSAULT,0,HANDS,212.0,SOUTHEASTERN,Dunbar-Broadway,39.2943,-76.59857,1.0
2016-06-24 20:00:00,AUTO THEFT,0,NONE,632.0,NORTHWESTERN,Glen,39.35584,-76.6986,1.0
2014-01-22 15:00:00,LARCENY,1,NONE,443.0,NORTHEASTERN,Frankford,39.33399,-76.55751,1.0
2014-06-17 13:30:00,LARCENY FROM AUTO,1,NONE,211.0,SOUTHEASTERN,Little Italy,39.28625,-76.59929,1.0
2014-05-31 01:35:00,LARCENY,0,NONE,443.0,NORTHEASTERN,Frankford,39.33463,-76.55409,1.0
2013-01-13 21:10:00,SHOOTING,0,FIREARM,922.0,SOUTHERN,Cherry Hill,39.24965,-76.62382,0.0
2014-05-22 04:00:00,LARCENY FROM AUTO,0,NONE,941.0,SOUTHERN,Otterbein,39.28342,-76.61602,1.0
2012-04-05 11:06:00,LARCENY FROM AUTO,1,NONE,111.0,CENTRAL,Downtown,39.28953,-76.60808,1.0
2012-03-08 20:15:00,AGG. ASSAULT,0,OTHER,714.0,WESTERN,Penrose/Fayette Street Outreach,39.28949,-76.64727,1.0
2015-12-11 17:00:00,AUTO THEFT,0,NONE,844.0,SOUTHWESTERN,Edmondson Village,39.29442,-76.67985,1.0
2011-03-31 22:00:00,LARCENY,0,NONE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32424,-76.60084,1.0
2015-09-15 19:00:00,ROBBERY - STREET,0,NONE,733.0,WESTERN,Penn North,39.31005,-76.6434,0.0
2012-04-13 20:00:00,LARCENY,1,NONE,911.0,SOUTHERN,Curtis Bay,39.22351,-76.58671,1.0
2016-07-23 14:54:36,RAPE,1,OTHER,913.0,SOUTHERN,Brooklyn,39.23364,-76.60372,0.0
2014-01-24 16:57:00,LARCENY,1,NONE,111.0,CENTRAL,Downtown,39.29159,-76.61739,1.0
2014-08-26 20:30:00,LARCENY FROM AUTO,0,NONE,424.0,NORTHEASTERN,North Harford Road,39.35951,-76.54108,1.0
2015-10-13 15:30:00,ROBBERY - STREET,0,FIREARM,621.0,NORTHWESTERN,Dorchester,39.33334,-76.68365,0.0
2014-07-10 18:00:00,BURGLARY,1,NONE,922.0,SOUTHERN,Cherry Hill,39.24828,-76.62914,1.0
2011-07-04 01:30:00,COMMON ASSAULT,1,HANDS,941.0,SOUTHERN,Otterbein,39.28398,-76.61462,1.0
2016-02-02 20:00:00,LARCENY,0,NONE,424.0,NORTHEASTERN,Westfield,39.35757,-76.55694,1.0
2015-10-22 15:00:00,BURGLARY,1,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,39.31932,-76.67519,1.0
2015-08-08 00:30:00,LARCENY FROM AUTO,0,NONE,421.0,NORTHEASTERN,Lauraville,39.34397,-76.56945,1.0
2014-03-09 08:00:00,AUTO THEFT,1,NONE,426.0,NORTHEASTERN,Waltherson,39.34788,-76.56366,1.0
2011-01-08 14:07:00,SHOOTING,0,FIREARM,742.0,WESTERN,Sandtown-Winchester,39.30705,-76.64719,0.0
2014-09-05 13:03:00,LARCENY,0,NONE,621.0,NORTHWESTERN,Central Forest Park,39.3262,-76.68311,1.0
2014-03-03 09:02:00,COMMON ASSAULT,1,HANDS,713.0,WESTERN,Harlem Park,39.29502,-76.63303,1.0
2016-01-19 23:00:00,AUTO THEFT,0,NONE,833.0,SOUTHWESTERN,Yale Heights,39.27628,-76.69213,1.0
2014-10-24 22:50:00,AGG. ASSAULT,0,OTHER,842.0,SOUTHWESTERN,Carroll-South Hilton,39.28632,-76.67049,1.0
2016-09-17 12:10:00,ASSAULT BY THREAT,1,NONE,842.0,SOUTHWESTERN,Penrose/Fayette Street Outreach,39.2928,-76.65618,0.0
2012-11-28 17:00:00,LARCENY,0,NONE,511.0,NORTHERN,Remington,39.31923,-76.61987,1.0
2012-12-03 20:30:00,COMMON ASSAULT,0,HANDS,432.0,NORTHEASTERN,Belair-Edison,39.32279,-76.5657,1.0
2011-02-20 18:10:00,LARCENY FROM AUTO,0,NONE,211.0,SOUTHEASTERN,Perkins Homes,39.28886,-76.59703,1.0
2012-07-14 02:35:00,ROBBERY - STREET,0,FIREARM,614.0,NORTHWESTERN,Central Park Heights,39.3378,-76.66512,0.0
2011-09-08 06:30:00,AGG. ASSAULT,1,OTHER,132.0,CENTRAL,Bolton Hill,39.30876,-76.62828,0.0
2014-04-23 13:00:00,COMMON ASSAULT,1,HANDS,514.0,NORTHERN,Old Goucher,39.31543,-76.61687,1.0
2014-09-01 20:30:00,BURGLARY,1,NONE,423.0,NORTHEASTERN,Hamilton Hills,39.35576,-76.56338,1.0
2012-01-09 08:45:00,ASSAULT BY THREAT,1,NONE,133.0,CENTRAL,Reservoir Hill,39.31498,-76.64011,0.0
2012-07-07 18:00:00,AGG. ASSAULT,0,OTHER,313.0,EASTERN,Gay Street,39.30194,-76.59647,1.0
2012-04-03 17:30:00,ROBBERY - STREET,0,FIREARM,111.0,CENTRAL,Downtown,39.29302,-76.6203,0.0
2014-01-19 15:12:00,AUTO THEFT,1,NONE,811.0,SOUTHWESTERN,Walbrook,39.3123,-76.66809,1.0
2014-02-06 09:45:00,LARCENY FROM AUTO,0,NONE,943.0,SOUTHERN,Locust Point Industrial Area,39.27441,-76.59066,1.0
2015-01-30 17:00:00,LARCENY,1,NONE,911.0,SOUTHERN,Hawkins Point,39.20363,-76.56255,1.0
2016-04-12 01:25:00,COMMON ASSAULT,0,HANDS,743.0,WESTERN,Sandtown-Winchester,39.30003,-76.64595,1.0
2013-07-20 18:00:00,LARCENY,1,NONE,112.0,CENTRAL,Inner Harbor,39.28659,-76.61204,1.0
2016-02-25 10:30:00,LARCENY,1,NONE,522.0,NORTHERN,Glen Oaks,39.36564,-76.59622,1.0
2014-02-15 14:20:00,LARCENY,0,NONE,321.0,EASTERN,Middle East,39.30124,-76.59103,1.0
2016-01-01 15:00:00,LARCENY,1,NONE,112.0,CENTRAL,Inner Harbor,39.28676,-76.60781,1.0
2012-10-20 02:00:00,COMMON ASSAULT,1,HANDS,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.31983,-76.59911,1.0
2013-11-04 15:10:00,AGG. ASSAULT,1,OTHER,631.0,NORTHWESTERN,Reisterstown Station,39.35632,-76.70277,0.0
2011-09-19 00:10:00,COMMON ASSAULT,1,HANDS,432.0,NORTHEASTERN,Belair-Edison,39.31936,-76.56378,1.0
2012-08-05 00:00:00,AUTO THEFT,0,NONE,632.0,NORTHWESTERN,Glen,39.35633,-76.70048,1.0
2014-04-04 19:37:00,COMMON ASSAULT,1,HANDS,622.0,NORTHWESTERN,Howard Park,39.33147,-76.69599,1.0
2015-06-07 16:06:00,LARCENY,0,NONE,631.0,NORTHWESTERN,Reisterstown Station,39.34883,-76.69195,1.0
2016-03-19 22:00:00,AUTO THEFT,0,NONE,921.0,SOUTHERN,Westport,39.26687,-76.63168,0.0
2015-05-12 16:00:00,AUTO THEFT,0,NONE,123.0,CENTRAL,Upton,39.30297,-76.62979,0.0
2013-03-18 18:50:00,COMMON ASSAULT,1,HANDS,133.0,CENTRAL,Reservoir Hill,39.31445,-76.63206,1.0
2012-06-09 02:00:00,LARCENY,1,NONE,943.0,SOUTHERN,Inner Harbor,39.27766,-76.6054,1.0
2013-11-05 10:52:00,BURGLARY,1,NONE,221.0,SOUTHEASTERN,McElderry Park,39.29508,-76.57776,1.0
2013-04-05 21:00:00,COMMON ASSAULT,0,HANDS,941.0,SOUTHERN,Otterbein,39.28072,-76.61312,1.0
2013-04-24 21:45:00,ROBBERY - RESIDENCE,1,FIREARM,833.0,SOUTHWESTERN,Yale Heights,39.27756,-76.6882,0.0
2011-08-23 13:10:00,BURGLARY,1,NONE,424.0,NORTHEASTERN,Overlea,39.35977,-76.53421,1.0
2014-07-27 22:15:00,ROBBERY - STREET,0,NONE,212.0,SOUTHEASTERN,Upper Fells Point,39.28657,-76.59082,0.0
2012-08-22 07:45:00,LARCENY FROM AUTO,1,NONE,111.0,CENTRAL,Downtown,39.28969,-76.60897,1.0
2014-04-13 08:00:00,LARCENY FROM AUTO,0,NONE,331.0,EASTERN,Broadway East,39.31095,-76.58863,1.0
2011-02-10 12:00:00,LARCENY,1,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27537,-76.63393,1.0
2014-06-24 15:23:00,COMMON ASSAULT,0,HANDS,221.0,SOUTHEASTERN,Patterson Place,39.29433,-76.58477,1.0
2014-06-29 19:00:00,LARCENY,0,NONE,943.0,SOUTHERN,Riverside,39.27444,-76.60636,1.0
2016-07-03 13:00:00,AUTO THEFT,0,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.32929,-76.5942,1.0
2011-04-02 22:00:00,AUTO THEFT,0,NONE,935.0,SOUTHERN,New Southwest/Mount Clare,39.28526,-76.64152,0.0
2014-02-10 16:30:00,COMMON ASSAULT,0,HANDS,414.0,NORTHEASTERN,Woodbourne Heights,39.35632,-76.5899,1.0
2012-12-26 22:15:00,AGG. ASSAULT,1,KNIFE,413.0,NORTHERN,New Northwood,39.35399,-76.59731,0.0
2012-02-28 22:29:00,BURGLARY,1,NONE,321.0,EASTERN,Middle East,39.29868,-76.58714,1.0
2014-11-16 20:00:00,LARCENY FROM AUTO,0,NONE,522.0,NORTHERN,Lake Walker,39.37142,-76.60221,1.0
2012-09-04 04:30:00,BURGLARY,1,NONE,731.0,WESTERN,Mondawmin,39.31196,-76.65141,1.0
2013-08-29 16:00:00,BURGLARY,0,NONE,522.0,NORTHERN,Lake Walker,39.3684,-76.6098,1.0
2016-11-09 04:20:00,COMMON ASSAULT,1,HANDS,922.0,SOUTHERN,Cherry Hill,39.24344,-76.62641,1.0
2013-04-15 00:01:00,BURGLARY,1,NONE,523.0,NORTHERN,Mid-Govans,39.3575,-76.60696,1.0
2015-09-12 09:30:00,AGG. ASSAULT,1,OTHER,844.0,SOUTHWESTERN,Edgewood,39.29575,-76.67706,1.0
2013-06-03 16:32:00,AGG. ASSAULT,0,FIREARM,612.0,NORTHWESTERN,Park Circle,39.32742,-76.65996,0.0
2013-08-19 11:30:00,BURGLARY,1,NONE,322.0,EASTERN,Biddle Street,39.30468,-76.58378,1.0
2011-12-27 12:00:00,COMMON ASSAULT,1,HANDS,123.0,CENTRAL,Upton,39.30551,-76.63286,1.0
2015-06-20 16:25:00,AUTO THEFT,0,NONE,842.0,SOUTHWESTERN,Carroll-South Hilton,39.28664,-76.67231,1.0
2013-07-25 03:20:00,AUTO THEFT,0,NONE,531.0,NORTHERN,Hampden,39.33019,-76.63835,0.0
2011-09-16 17:30:00,LARCENY FROM AUTO,0,NONE,232.0,SOUTHEASTERN,Canton,39.28401,-76.56788,1.0
2011-02-26 10:00:00,LARCENY FROM AUTO,0,NONE,213.0,SOUTHEASTERN,Fells Point,39.28426,-76.59672,1.0
2014-02-22 02:30:00,COMMON ASSAULT,1,HANDS,842.0,SOUTHWESTERN,Shipley Hill,39.28778,-76.65598,1.0
2015-12-17 12:50:00,AUTO THEFT,0,NONE,444.0,NORTHEASTERN,Frankford,39.32432,-76.54078,1.0
2013-04-16 16:45:00,LARCENY,1,NONE,443.0,NORTHEASTERN,Frankford,39.32221,-76.54728,1.0
2011-03-02 13:00:00,COMMON ASSAULT,1,HANDS,731.0,NORTHWESTERN,Mondawmin,39.318,-76.65821,1.0
2014-08-10 16:00:00,LARCENY,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28654,-76.59449,1.0
2011-02-18 15:00:00,BURGLARY,1,NONE,123.0,CENTRAL,Upton,39.30104,-76.63491,0.0
2011-03-31 20:00:00,LARCENY,1,NONE,643.0,NORTHWESTERN,Dolfield,39.3402,-76.68011,1.0
2013-06-25 23:40:00,LARCENY FROM AUTO,0,NONE,211.0,SOUTHEASTERN,Little Italy,39.28544,-76.60191,1.0
2011-07-15 19:00:00,LARCENY FROM AUTO,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28522,-76.59825,1.0
2015-10-03 17:50:00,COMMON ASSAULT,1,HANDS,714.0,WESTERN,Penrose/Fayette Street Outreach,39.29234,-76.64887,1.0
2016-09-22 10:30:00,LARCENY FROM AUTO,0,NONE,321.0,EASTERN,CARE,39.29598,-76.58857,1.0
2015-04-27 16:00:00,AUTO THEFT,0,NONE,733.0,WESTERN,Penn North,39.31022,-76.64275,1.0
2016-05-13 18:00:00,LARCENY,0,NONE,511.0,NORTHERN,Remington,39.31958,-76.62279,1.0
2013-11-09 15:00:00,COMMON ASSAULT,0,HANDS,143.0,CENTRAL,Seton Hill,39.29497,-76.62259,1.0
2016-07-13 22:30:00,AGG. ASSAULT,0,KNIFE,311.0,EASTERN,Johnston Square,39.30142,-76.60732,1.0
2011-10-01 00:00:00,LARCENY,0,NONE,911.0,SOUTHERN,Hawkins Point,39.20316,-76.56055,1.0
2013-06-13 17:28:00,COMMON ASSAULT,1,HANDS,614.0,NORTHWESTERN,Central Park Heights,39.34727,-76.67554,1.0
2015-09-07 22:00:00,AGG. ASSAULT,1,OTHER,542.0,NORTHERN,Pen Lucy,39.33754,-76.60346,0.0
2016-07-30 19:47:00,COMMON ASSAULT,0,HANDS,631.0,NORTHWESTERN,Reisterstown Station,39.35921,-76.70652,1.0
2012-07-28 16:10:00,LARCENY,1,NONE,221.0,EASTERN,McElderry Park,39.29883,-76.58197,1.0
2015-02-03 20:20:00,LARCENY,1,NONE,242.0,SOUTHEASTERN,Pulaski Industrial Area,39.28776,-76.53576,1.0
2014-11-15 09:40:00,AGG. ASSAULT,0,OTHER,442.0,NORTHEASTERN,Parkside,39.32418,-76.55828,0.0
2012-08-29 15:00:00,ROBBERY - STREET,0,NONE,632.0,NORTHWESTERN,Glen,39.35718,-76.67771,0.0
2011-05-20 21:55:00,COMMON ASSAULT,1,HANDS,211.0,SOUTHEASTERN,Pleasant View Gardens,39.29392,-76.60403,1.0
2011-06-26 15:20:00,COMMON ASSAULT,0,HANDS,935.0,SOUTHERN,New Southwest/Mount Clare,39.285,-76.64222,1.0
2014-12-16 01:30:00,AGG. ASSAULT,1,FIREARM,111.0,CENTRAL,Downtown,39.28867,-76.6212,0.0
2012-12-23 00:05:00,LARCENY,0,NONE,111.0,CENTRAL,Downtown,39.29248,-76.61538,1.0
2013-10-29 22:50:00,COMMON ASSAULT,0,HANDS,443.0,NORTHEASTERN,Frankford,39.3221,-76.54811,1.0
2016-09-14 11:00:00,COMMON ASSAULT,1,HANDS,812.0,SOUTHWESTERN,Fairmont,39.31003,-76.67597,1.0
2013-09-06 14:10:00,COMMON ASSAULT,1,HANDS,813.0,SOUTHWESTERN,Northwest Community Action,39.30465,-76.66316,1.0
2015-11-17 20:04:00,AUTO THEFT,0,NONE,444.0,NORTHEASTERN,Frankford,39.32432,-76.54078,1.0
2015-11-26 19:00:00,LARCENY FROM AUTO,0,NONE,413.0,NORTHEASTERN,New Northwood,39.34712,-76.59367,1.0
2014-09-01 12:00:00,ASSAULT BY THREAT,0,NONE,141.0,CENTRAL,Mid-Town Belvedere,39.30218,-76.61883,0.0
2013-05-10 13:30:00,LARCENY FROM AUTO,0,NONE,415.0,NORTHEASTERN,Loch Raven,39.35555,-76.58589,1.0
2014-05-07 12:19:06,RAPE,1,OTHER,123.0,CENTRAL,Upton,39.30192,-76.63277,0.0
2012-11-11 21:00:00,LARCENY FROM AUTO,0,NONE,445.0,NORTHEASTERN,Cedmont,39.34654,-76.5322,1.0
2012-08-30 11:05:00,LARCENY FROM AUTO,0,NONE,523.0,NORTHERN,Rosebank,39.36246,-76.60999,1.0
2015-09-24 16:15:00,COMMON ASSAULT,0,HANDS,443.0,NORTHEASTERN,Frankford,39.32314,-76.54903,1.0
2013-08-12 20:15:00,LARCENY FROM AUTO,0,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,39.32332,-76.67184,1.0
2013-03-01 15:25:00,LARCENY,1,NONE,531.0,NORTHERN,Hampden,39.33052,-76.63692,1.0
2014-12-18 21:27:00,ROBBERY - STREET,0,FIREARM,732.0,WESTERN,Parkview/Woodbrook,39.31779,-76.65026,0.0
2014-11-15 05:25:00,AUTO THEFT,0,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27415,-76.62791,0.0
2015-03-21 08:40:00,AUTO THEFT,0,NONE,331.0,EASTERN,Broadway East,39.3106,-76.59028,0.0
2015-06-22 21:10:00,AGG. ASSAULT,1,FIREARM,432.0,NORTHEASTERN,Belair-Edison,39.32455,-76.57518,0.0
2015-05-06 07:15:00,BURGLARY,1,NONE,511.0,NORTHERN,Remington,39.31512,-76.61988,1.0
2011-07-15 10:00:00,AUTO THEFT,0,NONE,142.0,CENTRAL,Mount Vernon,39.29913,-76.61931,0.0
2012-07-14 10:00:00,LARCENY,0,NONE,842.0,SOUTHWESTERN,Carroll-South Hilton,39.28654,-76.66905,1.0
2011-06-22 10:22:00,BURGLARY,0,NONE,423.0,NORTHEASTERN,Hamilton Hills,39.35897,-76.57016,1.0
2013-06-29 23:54:00,COMMON ASSAULT,1,HANDS,232.0,SOUTHEASTERN,Canton,39.28489,-76.57498,1.0
2015-02-27 16:00:00,LARCENY,0,NONE,911.0,SOUTHERN,Hawkins Point,39.20407,-76.56565,1.0
2011-08-01 14:00:00,BURGLARY,1,NONE,814.0,SOUTHWESTERN,Franklintown Road,39.29802,-76.66619,1.0
2012-05-27 18:00:00,LARCENY,0,NONE,242.0,SOUTHEASTERN,Greektown,39.28469,-76.55478,1.0
2015-01-30 09:01:00,COMMON ASSAULT,1,HANDS,932.0,SOUTHERN,Washington Village/Pigtown,39.28019,-76.63602,1.0
2013-10-12 23:00:00,COMMON ASSAULT,0,HANDS,243.0,SOUTHEASTERN,O'Donnell Heights,39.27659,-76.54246,1.0
2015-06-10 06:00:00,BURGLARY,1,NONE,523.0,NORTHERN,Mid-Govans,39.35747,-76.60792,1.0
2011-02-26 23:30:00,COMMON ASSAULT,1,HANDS,524.0,NORTHERN,Kenilworth Park,39.34948,-76.60305,1.0
2012-12-28 11:30:00,COMMON ASSAULT,0,HANDS,331.0,EASTERN,Broadway East,39.31148,-76.58453,1.0
2011-08-31 23:15:00,SHOOTING,0,FIREARM,613.0,NORTHWESTERN,Towanda-Grantley,39.33615,-76.66584,0.0
2014-03-08 23:00:00,LARCENY,1,NONE,643.0,NORTHWESTERN,Ashburton,39.32759,-76.67443,1.0
2015-06-30 14:45:00,LARCENY FROM AUTO,1,NONE,513.0,NORTHERN,Better Waverly,39.32215,-76.60946,1.0
2013-04-26 15:50:00,AGG. ASSAULT,0,FIREARM,415.0,NORTHEASTERN,Loch Raven,39.35775,-76.58206,0.0
2011-09-05 16:10:00,COMMON ASSAULT,0,HANDS,312.0,EASTERN,Oldtown,39.3007,-76.60267,1.0
2014-07-30 08:09:00,COMMON ASSAULT,1,HANDS,723.0,WESTERN,Coppin Heights/Ash-Co-East,39.30693,-76.65498,1.0
2014-03-19 23:00:00,AUTO THEFT,0,NONE,732.0,WESTERN,Parkview/Woodbrook,39.31912,-76.6504,1.0
2012-08-06 21:35:00,AGG. ASSAULT,1,KNIFE,426.0,NORTHEASTERN,Waltherson,39.33654,-76.554,0.0
2012-08-20 16:00:00,BURGLARY,1,NONE,444.0,NORTHEASTERN,Frankford,39.33487,-76.54413,1.0
2016-10-31 12:59:00,AGG. ASSAULT,0,OTHER,332.0,EASTERN,Berea,39.31266,-76.5831,1.0
2015-06-08 18:00:00,LARCENY,0,NONE,111.0,CENTRAL,Downtown,39.29285,-76.62124,1.0
2015-01-08 15:00:00,COMMON ASSAULT,1,HANDS,731.0,WESTERN,Mondawmin,39.31539,-76.65423,1.0
2011-10-02 18:30:00,LARCENY,0,NONE,415.0,NORTHEASTERN,Perring Loch,39.3539,-76.58789,1.0
2013-10-20 04:30:00,COMMON ASSAULT,0,HANDS,632.0,NORTHWESTERN,Cheswolde,39.36648,-76.67724,1.0
2015-12-11 09:07:00,LARCENY,1,NONE,313.0,EASTERN,Gay Street,39.30097,-76.59774,1.0
2011-05-21 05:20:00,LARCENY FROM AUTO,1,NONE,922.0,SOUTHERN,Cherry Hill,39.24081,-76.62413,1.0
2011-12-21 10:10:00,ROBBERY - CARJACKING,0,NONE,714.0,WESTERN,Penrose/Fayette Street Outreach,39.28874,-76.65052,0.0
2012-11-04 12:05:00,ROBBERY - CARJACKING,0,NONE,814.0,SOUTHWESTERN,Winchester,39.30059,-76.66085,0.0
2012-05-06 21:00:00,AGG. ASSAULT,1,FIREARM,312.0,EASTERN,Oldtown,39.3007,-76.60263,1.0
2014-08-06 16:00:00,AGG. ASSAULT,1,FIREARM,211.0,SOUTHEASTERN,Pleasant View Gardens,39.29284,-76.60156,0.0
2011-03-09 10:15:00,LARCENY,1,NONE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32739,-76.59492,1.0
2013-09-07 00:12:00,AGG. ASSAULT,0,FIREARM,823.0,SOUTHWESTERN,Westgate,39.29188,-76.70384,1.0
2011-08-25 16:30:00,BURGLARY,1,NONE,921.0,SOUTHERN,Westport,39.26202,-76.64127,1.0
2012-05-25 23:00:00,LARCENY FROM AUTO,0,NONE,312.0,EASTERN,Penn-Fallsway,39.30119,-76.61067,1.0
2014-10-03 13:15:00,ROBBERY - STREET,1,OTHER,111.0,CENTRAL,Downtown,39.2883,-76.62083,0.0
2014-03-27 13:15:00,AGG. ASSAULT,0,OTHER,541.0,NORTHERN,Hoes Heights,39.34215,-76.63877,0.0
2011-10-17 11:30:00,BURGLARY,1,NONE,423.0,NORTHEASTERN,Hamilton Hills,39.35534,-76.57405,1.0
2011-01-07 11:00:00,BURGLARY,1,NONE,832.0,SOUTHWESTERN,Saint Agnes,39.2738,-76.67433,1.0
2013-05-24 21:00:00,LARCENY,0,NONE,313.0,EASTERN,Gay Street,39.30421,-76.596,1.0
2014-06-17 03:00:00,COMMON ASSAULT,0,HANDS,532.0,NORTHERN,Cylburn,39.34824,-76.66565,1.0
2015-02-14 16:55:00,COMMON ASSAULT,1,HANDS,123.0,WESTERN,Upton,39.30315,-76.63665,1.0
2013-07-13 14:40:00,BURGLARY,1,NONE,232.0,SOUTHEASTERN,Canton,39.28549,-76.58565,1.0
2012-08-15 18:00:00,COMMON ASSAULT,1,HANDS,742.0,WESTERN,Sandtown-Winchester,39.30542,-76.64362,1.0
2016-07-06 19:00:00,ROBBERY - RESIDENCE,1,NONE,844.0,SOUTHWESTERN,Edmondson Village,39.29388,-76.68182,0.0
2011-08-12 21:00:00,ASSAULT BY THREAT,0,NONE,743.0,WESTERN,Sandtown-Winchester,39.30035,-76.64448,0.0
2016-09-21 09:48:00,COMMON ASSAULT,1,HANDS,842.0,SOUTHWESTERN,Allendale,39.29022,-76.67352,1.0
2016-05-27 14:48:00,LARCENY,0,NONE,111.0,CENTRAL,Downtown,39.28959,-76.61101,1.0
2011-12-09 17:18:00,ROBBERY - STREET,1,FIREARM,425.0,NORTHEASTERN,Glenham-Belhar,39.35055,-76.54531,0.0
2016-07-03 12:30:00,BURGLARY,1,NONE,733.0,WESTERN,Penn North,39.31172,-76.64072,1.0
2016-03-29 00:50:00,LARCENY FROM AUTO,0,NONE,412.0,NORTHEASTERN,Hillen,39.34199,-76.59183,1.0
2016-10-16 21:00:00,LARCENY FROM AUTO,0,NONE,434.0,NORTHEASTERN,Belair-Edison,39.31708,-76.57506,1.0
2013-12-31 12:15:00,LARCENY FROM AUTO,0,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.33473,-76.58874,1.0
2012-12-21 15:02:00,BURGLARY,1,NONE,431.0,NORTHEASTERN,Mayfield,39.33079,-76.58042,1.0
2012-08-28 20:00:00,LARCENY,1,NONE,311.0,EASTERN,Greenmount West,39.31127,-76.61009,1.0
2015-08-23 16:00:00,LARCENY,0,NONE,311.0,EASTERN,Johnston Square,39.30195,-76.60495,1.0
2012-01-13 09:45:00,COMMON ASSAULT,1,HANDS,523.0,NORTHERN,Cameron Village,39.3547,-76.60212,1.0
2016-07-03 23:20:00,BURGLARY,1,NONE,311.0,EASTERN,Johnston Square,39.30298,-76.60495,1.0
2011-02-22 11:00:00,AGG. ASSAULT,1,KNIFE,721.0,WESTERN,Mosher,39.29819,-76.66047,1.0
2013-02-09 23:30:00,AGG. ASSAULT,0,KNIFE,141.0,CENTRAL,Charles North,39.30889,-76.61645,0.0
2013-09-17 16:25:00,LARCENY,1,NONE,522.0,NORTHERN,Glen Oaks,39.35972,-76.59442,1.0
2016-10-01 21:00:00,AUTO THEFT,0,NONE,224.0,SOUTHEASTERN,Ellwood Park/Monument,39.29475,-76.57412,0.0
2014-12-12 15:10:00,COMMON ASSAULT,1,HANDS,425.0,NORTHEASTERN,Glenham-Belhar,39.35053,-76.55546,1.0
2016-09-19 22:25:00,HOMICIDE,0,KNIFE,414.0,NORTHEASTERN,Woodbourne Heights,39.35632,-76.5899,0.0
