current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-01-05,0,0,DZ,43053054.0,31/12/2019,False
2020-01-04,0,0,DZ,43053054.0,31/12/2019,False
2020-01-03,0,0,DZ,43053054.0,31/12/2019,False
2020-01-02,0,0,DZ,43053054.0,31/12/2019,False
2020-01-01,0,0,DZ,43053054.0,31/12/2019,False
2019-12-31,0,0,DZ,43053054.0,31/12/2019,False
2020-12-14,27,5,AO,31825299.0,22/03/2020,
2020-12-13,100,1,AO,31825299.0,22/03/2020,
2020-12-12,136,3,AO,31825299.0,22/03/2020,
2020-12-11,121,4,AO,31825299.0,22/03/2020,
2020-12-10,75,3,AO,31825299.0,22/03/2020,
2020-12-09,81,1,AO,31825299.0,22/03/2020,
2020-12-08,112,0,AO,31825299.0,22/03/2020,
2020-12-07,0,0,AO,31825299.0,22/03/2020,
2020-12-06,43,1,AO,31825299.0,22/03/2020,
2020-12-05,132,1,AO,31825299.0,22/03/2020,
2020-12-04,42,1,AO,31825299.0,22/03/2020,
2020-12-03,68,1,AO,31825299.0,22/03/2020,
2020-12-02,112,2,AO,31825299.0,22/03/2020,
2020-12-01,36,2,AO,31825299.0,22/03/2020,
2020-11-30,16,1,AO,31825299.0,22/03/2020,False
2020-11-29,167,4,AO,31825299.0,22/03/2020,False
2020-11-28,99,1,AO,31825299.0,22/03/2020,False
2020-11-27,79,2,AO,31825299.0,22/03/2020,False
2020-11-26,108,1,AO,31825299.0,22/03/2020,False
2020-11-25,141,0,AO,31825299.0,22/03/2020,False
2020-11-24,0,0,AO,31825299.0,22/03/2020,False
2020-11-23,80,1,AO,31825299.0,22/03/2020,False
2020-11-22,279,3,AO,31825299.0,22/03/2020,False
2020-11-21,212,1,AO,31825299.0,22/03/2020,False
2020-11-20,104,4,AO,31825299.0,22/03/2020,False
2020-11-19,203,6,AO,31825299.0,22/03/2020,False
2020-11-18,164,0,AO,31825299.0,22/03/2020,False
2020-11-17,77,0,AO,31825299.0,22/03/2020,False
2020-11-16,146,5,AO,31825299.0,22/03/2020,False
2020-11-15,171,2,AO,31825299.0,22/03/2020,False
2020-11-14,104,3,AO,31825299.0,22/03/2020,False
2020-11-13,137,4,AO,31825299.0,22/03/2020,False
2020-11-12,136,0,AO,31825299.0,22/03/2020,False
2020-11-11,247,1,AO,31825299.0,22/03/2020,False
2020-11-10,98,4,AO,31825299.0,22/03/2020,False
2020-11-09,112,3,AO,31825299.0,22/03/2020,False
2020-11-08,121,1,AO,31825299.0,22/03/2020,False
2020-11-07,289,3,AO,31825299.0,22/03/2020,False
2020-11-06,236,5,AO,31825299.0,22/03/2020,False
