cases,deaths,population,country,high_risk_2w,current_date,first_date,nr_months,ratio,cases_100k,current_risk
115.0,8.0,43053054.0,DZ,False,2020-06-07,2019-12-31,5,14.38,0.2671122935901365,False
104.0,9.0,43053054.0,DZ,False,2020-06-06,2019-12-31,5,11.56,0.24156242202934083,False
205.0,14.0,43053054.0,DZ,False,2020-06-05,2019-12-31,5,14.64,0.47615669726937376,False
0.0,0.0,43053054.0,DZ,False,2020-06-04,2019-12-31,5,,0.0,False
113.0,6.0,43053054.0,DZ,False,2020-06-03,2019-12-31,5,18.83,0.2624668623972645,False
119.0,8.0,43053054.0,DZ,False,2020-06-02,2019-12-31,5,14.88,0.2764031559758804,False
127.0,7.0,43053054.0,DZ,False,2020-06-01,2019-12-31,5,18.14,0.2949848807473681,False
133.0,8.0,43053054.0,DZ,False,2020-05-31,2019-12-31,5,16.62,0.3089211743259839,False
137.0,8.0,43053054.0,DZ,False,2020-05-30,2019-12-31,4,17.12,0.3182120367117278,False
140.0,7.0,43053054.0,DZ,False,2020-05-29,2019-12-31,4,20.0,0.3251801835010357,False
160.0,6.0,43053054.0,DZ,False,2020-05-28,2019-12-31,4,26.67,0.37163449542975513,False
194.0,8.0,43053054.0,DZ,False,2020-05-27,2019-12-31,4,24.25,0.4506068257085781,False
197.0,9.0,43053054.0,DZ,False,2020-05-26,2019-12-31,4,21.89,0.457574972497886,False
193.0,8.0,43053054.0,DZ,False,2020-05-25,2019-12-31,4,24.12,0.4482841101121421,False
195.0,10.0,43053054.0,DZ,False,2020-05-24,2019-12-31,4,19.5,0.45292954130501406,False
190.0,7.0,43053054.0,DZ,False,2020-05-23,2019-12-31,4,27.14,0.4413159633228342,False
186.0,7.0,43053054.0,DZ,False,2020-05-22,2019-12-31,4,26.57,0.4320251009370903,False
165.0,7.0,43053054.0,DZ,False,2020-05-21,2019-12-31,4,23.57,0.38324807341193495,False
176.0,6.0,43053054.0,DZ,False,2020-05-20,2019-12-31,4,29.33,0.40879794497273064,False
182.0,7.0,43053054.0,DZ,False,2020-05-19,2019-12-31,4,26.0,0.42273423855134645,False
198.0,6.0,43053054.0,DZ,False,2020-05-18,2019-12-31,4,33.0,0.45989768809432197,False
192.0,6.0,43053054.0,DZ,False,2020-05-17,2019-12-31,4,32.0,0.44596139451570616,False
187.0,7.0,43053054.0,DZ,False,2020-05-16,2019-12-31,4,26.71,0.4343478165335263,False
189.0,7.0,43053054.0,DZ,False,2020-05-15,2019-12-31,4,27.0,0.43899324772639825,False
186.0,7.0,43053054.0,DZ,False,2020-05-14,2019-12-31,4,26.57,0.4320251009370903,False
176.0,8.0,43053054.0,DZ,False,2020-05-13,2019-12-31,4,22.0,0.40879794497273064,False
168.0,5.0,43053054.0,DZ,False,2020-05-12,2019-12-31,4,33.6,0.39021622020124286,False
165.0,8.0,43053054.0,DZ,False,2020-05-11,2019-12-31,4,20.62,0.38324807341193495,False
189.0,6.0,43053054.0,DZ,False,2020-05-10,2019-12-31,4,31.5,0.43899324772639825,False
187.0,5.0,43053054.0,DZ,False,2020-05-09,2019-12-31,4,37.4,0.4343478165335263,False
185.0,7.0,43053054.0,DZ,False,2020-05-08,2019-12-31,4,26.43,0.42970238534065436,False
159.0,6.0,43053054.0,DZ,False,2020-05-07,2019-12-31,4,26.5,0.36931177983331914,False
190.0,5.0,43053054.0,DZ,False,2020-05-06,2019-12-31,4,38.0,0.4413159633228342,False
174.0,2.0,43053054.0,DZ,False,2020-05-05,2019-12-31,4,87.0,0.40415251377985867,False
179.0,4.0,43053054.0,DZ,False,2020-05-04,2019-12-31,4,44.75,0.41576609176203855,False
141.0,6.0,43053054.0,DZ,False,2020-05-03,2019-12-31,4,23.5,0.3275028990974717,False
148.0,3.0,43053054.0,DZ,False,2020-05-02,2019-12-31,4,49.33,0.34376190827252345,False
158.0,6.0,43053054.0,DZ,False,2020-05-01,2019-12-31,4,26.33,0.36698906423688316,False
199.0,7.0,43053054.0,DZ,False,2020-04-30,2019-12-31,4,28.43,0.4622204036907579,False
132.0,5.0,43053054.0,DZ,False,2020-04-29,2019-12-31,3,26.4,0.30659845872954794,False
135.0,7.0,43053054.0,DZ,False,2020-04-28,2019-12-31,3,19.29,0.3135666055188559,False
126.0,6.0,43053054.0,DZ,False,2020-04-27,2019-12-31,3,21.0,0.29266216515093213,False
129.0,4.0,43053054.0,DZ,False,2020-04-26,2019-12-31,3,32.25,0.29963031194024004,False
120.0,8.0,43053054.0,DZ,False,2020-04-25,2019-12-31,3,15.0,0.2787258715723163,False
97.0,5.0,43053054.0,DZ,False,2020-04-24,2019-12-31,3,19.4,0.22530341285428904,False
99.0,10.0,43053054.0,DZ,False,2020-04-23,2019-12-31,3,9.9,0.22994884404716098,False
93.0,8.0,43053054.0,DZ,False,2020-04-22,2019-12-31,3,11.62,0.21601255046854514,False
89.0,9.0,43053054.0,DZ,False,2020-04-21,2019-12-31,3,9.89,0.20672168808280128,False
94.0,8.0,43053054.0,DZ,False,2020-04-20,2019-12-31,3,11.75,0.21833526606498113,False
117.0,3.0,43053054.0,DZ,False,2020-04-19,2019-12-31,3,39.0,0.2717577247830084,False
150.0,16.0,43053054.0,DZ,False,2020-04-18,2019-12-31,3,9.38,0.3484073394653954,False
108.0,12.0,43053054.0,DZ,False,2020-04-17,2019-12-31,3,9.0,0.2508532844150847,False
90.0,11.0,43053054.0,DZ,False,2020-04-16,2019-12-31,3,8.18,0.20904440367923724,False
87.0,12.0,43053054.0,DZ,False,2020-04-15,2019-12-31,3,7.25,0.20207625688992933,False
69.0,20.0,43053054.0,DZ,False,2020-04-14,2019-12-31,3,3.45,0.1602673761540819,False
89.0,18.0,43053054.0,DZ,False,2020-04-13,2019-12-31,3,4.94,0.20672168808280128,False
64.0,19.0,43053054.0,DZ,False,2020-04-12,2019-12-31,3,3.37,0.14865379817190205,False
95.0,21.0,43053054.0,DZ,False,2020-04-11,2019-12-31,3,4.52,0.2206579816614171,False
94.0,30.0,43053054.0,DZ,False,2020-04-10,2019-12-31,3,3.13,0.21833526606498113,False
104.0,12.0,43053054.0,DZ,False,2020-04-09,2019-12-31,3,8.67,0.24156242202934083,False
45.0,20.0,43053054.0,DZ,False,2020-04-08,2019-12-31,3,2.25,0.10452220183961862,False
103.0,21.0,43053054.0,DZ,False,2020-04-07,2019-12-31,3,4.9,0.23923970643290485,False
69.0,22.0,43053054.0,DZ,False,2020-04-06,2019-12-31,3,3.14,0.1602673761540819,False
80.0,25.0,43053054.0,DZ,False,2020-04-05,2019-12-31,3,3.2,0.18581724771487756,False
185.0,42.0,43053054.0,DZ,False,2020-04-04,2019-12-31,3,4.4,0.42970238534065436,False
139.0,5.0,43053054.0,DZ,False,2020-04-03,2019-12-31,3,27.8,0.32285746790459974,False
131.0,14.0,43053054.0,DZ,False,2020-04-02,2019-12-31,3,9.36,0.304275743133112,False
132.0,9.0,43053054.0,DZ,False,2020-04-01,2019-12-31,3,14.67,0.30659845872954794,False
73.0,4.0,43053054.0,DZ,False,2020-03-31,2019-12-31,3,18.25,0.16955823853982577,False
57.0,2.0,43053054.0,DZ,False,2020-03-30,2019-12-31,2,28.5,0.13239478899685025,False
45.0,3.0,43053054.0,DZ,False,2020-03-29,2019-12-31,2,15.0,0.10452220183961862,False
42.0,1.0,43053054.0,DZ,False,2020-03-28,2019-12-31,2,42.0,0.09755405505031071,False
65.0,4.0,43053054.0,DZ,False,2020-03-27,2019-12-31,2,16.25,0.150976513768338,False
38.0,2.0,43053054.0,DZ,False,2020-03-26,2019-12-31,2,19.0,0.08826319266456684,False
34.0,2.0,43053054.0,DZ,False,2020-03-25,2019-12-31,2,17.0,0.07897233027882296,False
29.0,0.0,43053054.0,DZ,False,2020-03-24,2019-12-31,2,,0.06735875229664312,False
62.0,2.0,43053054.0,DZ,False,2020-03-23,2019-12-31,2,31.0,0.1440083669790301,False
37.0,5.0,43053054.0,DZ,False,2020-03-22,2019-12-31,2,7.4,0.08594047706813086,False
12.0,3.0,43053054.0,DZ,False,2020-03-21,2019-12-31,2,4.0,0.027872587157231635,False
18.0,1.0,43053054.0,DZ,False,2020-03-20,2019-12-31,2,18.0,0.04180888073584745,False
12.0,1.0,43053054.0,DZ,False,2020-03-19,2019-12-31,2,12.0,0.027872587157231635,False
2.0,1.0,43053054.0,DZ,False,2020-03-18,2019-12-31,2,2.0,0.004645431192871939,False
10.0,0.0,43053054.0,DZ,False,2020-03-17,2019-12-31,2,,0.023227155964359696,False
11.0,2.0,43053054.0,DZ,False,2020-03-16,2019-12-31,2,5.5,0.025549871560795665,False
11.0,0.0,43053054.0,DZ,False,2020-03-15,2019-12-31,2,,0.025549871560795665,False
