current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-09-16,658,0,BH,1641164.0,31/12/2019,True
2020-09-15,721,1,BH,1641164.0,31/12/2019,True
2020-09-14,747,2,BH,1641164.0,31/12/2019,True
2020-09-13,632,2,BH,1641164.0,31/12/2019,True
2020-09-12,757,4,BH,1641164.0,31/12/2019,True
2020-09-11,672,1,BH,1641164.0,31/12/2019,True
2020-09-10,702,1,BH,1641164.0,31/12/2019,True
2020-09-09,0,2,BH,1641164.0,31/12/2019,True
2020-09-08,1305,2,BH,1641164.0,31/12/2019,True
2020-09-07,676,2,BH,1641164.0,31/12/2019,True
2020-09-06,662,2,BH,1641164.0,31/12/2019,True
2020-09-05,626,4,BH,1641164.0,31/12/2019,True
2020-09-04,367,0,BH,1641164.0,31/12/2019,True
2020-09-03,468,0,BH,1641164.0,31/12/2019,True
2020-09-02,398,0,BH,1641164.0,31/12/2019,True
2020-09-01,0,1,BH,1641164.0,31/12/2019,True
2020-08-31,183,0,BH,1641164.0,31/12/2019,True
2020-08-30,278,0,BH,1641164.0,31/12/2019,True
2020-08-29,357,1,BH,1641164.0,31/12/2019,True
2020-08-28,363,2,BH,1641164.0,31/12/2019,True
2020-08-27,317,0,BH,1641164.0,31/12/2019,True
2020-08-26,746,2,BH,1641164.0,31/12/2019,True
2020-08-25,292,0,BH,1641164.0,31/12/2019,True
2020-08-24,0,1,BH,1641164.0,31/12/2019,True
2020-08-23,735,4,BH,1641164.0,31/12/2019,True
2020-08-22,353,0,BH,1641164.0,31/12/2019,True
2020-08-21,765,4,BH,1641164.0,31/12/2019,True
2020-08-20,0,0,BH,1641164.0,31/12/2019,True
2020-08-19,0,2,BH,1641164.0,31/12/2019,True
2020-08-18,755,3,BH,1641164.0,31/12/2019,True
2020-08-17,0,0,BH,1641164.0,31/12/2019,True
2020-08-16,378,2,BH,1641164.0,31/12/2019,True
2020-08-15,326,1,BH,1641164.0,31/12/2019,True
2020-08-14,462,1,BH,1641164.0,31/12/2019,True
2020-08-13,460,1,BH,1641164.0,31/12/2019,True
2020-08-12,407,2,BH,1641164.0,31/12/2019,True
2020-08-11,386,1,BH,1641164.0,31/12/2019,True
2020-08-10,382,1,BH,1641164.0,31/12/2019,True
2020-08-09,322,2,BH,1641164.0,31/12/2019,True
2020-08-08,418,3,BH,1641164.0,31/12/2019,True
2020-08-07,375,2,BH,1641164.0,31/12/2019,True
2020-08-06,382,3,BH,1641164.0,31/12/2019,True
2020-08-05,297,1,BH,1641164.0,31/12/2019,True
2020-08-04,299,3,BH,1641164.0,31/12/2019,True
2020-08-03,346,0,BH,1641164.0,31/12/2019,True
2020-08-02,208,0,BH,1641164.0,31/12/2019,True
2020-08-01,227,1,BH,1641164.0,31/12/2019,True
2020-07-31,444,2,BH,1641164.0,31/12/2019,True
2020-07-30,390,3,BH,1641164.0,31/12/2019,True
