current_date,cases,deaths,country,population,first_date,high_risk_2w,day,month,year,season,weekday,holiday,nr_months,ratio,cases_100k,current_risk,avg_2weeks,avg_2w_100k,sum_2weeks,sum_2w_100k
2021-09-30,1739.0,6.0,AT,8901064,2020-03-07,True,30,9,2021,4,3,False,18,289.83,19.53699018454423,False,1808.3125,20.315689225467878,28933.0,325.05102760748605
2021-09-29,1925.0,7.0,AT,8901064,2020-03-07,True,29,9,2021,4,2,False,18,275.0,21.626628007617967,False,1862.125,20.920251781135377,29794.0,334.72402849816604
2021-09-28,2615.0,13.0,AT,8901064,2020-03-07,True,28,9,2021,4,1,False,18,201.15,29.378510254504405,False,1857.3125,20.866185211116335,29717.0,333.85896337786136
2021-09-27,1590.0,5.0,AT,8901064,2020-03-07,True,27,9,2021,4,0,False,18,318.0,17.863033003694838,False,1780.75,20.00603523354062,28492.0,320.0965637366499
2021-09-26,1384.0,9.0,AT,8901064,2020-03-07,True,26,9,2021,4,6,False,18,153.78,15.548702941580917,False,1796.125,20.178767392302763,28738.0,322.8602782768442
2021-09-25,1386.0,9.0,AT,8901064,2020-03-07,True,25,9,2021,4,5,False,18,154.0,15.571172165484935,False,1850.0,20.784032111217265,29600.0,332.54451377947623
2021-09-24,1827.0,8.0,AT,8901064,2020-03-07,True,24,9,2021,4,4,False,18,228.38,20.52563603632105,False,1909.5625,21.45319368560882,30553.0,343.2510989697411
2021-09-23,1817.0,10.0,AT,8901064,2020-03-07,True,23,9,2021,4,3,False,18,181.7,20.41328991680096,False,1930.9375,21.693333516083023,30895.0,347.09333625732836
2021-09-22,1840.0,11.0,AT,8901064,2020-03-07,True,22,9,2021,3,2,False,18,167.27,20.67168599169717,False,1961.1875,22.033180527631302,31379.0,352.53088844210083
2021-09-21,2109.0,9.0,AT,8901064,2020-03-07,True,21,9,2021,3,1,False,18,234.33,23.693796606787682,False,1958.625,22.00439183450428,31338.0,352.07026935206846
2021-09-20,1379.0,11.0,AT,8901064,2020-03-07,True,20,9,2021,3,0,False,18,125.36,15.49252988182087,False,1913.75,21.50023862315786,30620.0,344.00381797052574
2021-09-19,1337.0,15.0,AT,8901064,2020-03-07,True,19,9,2021,3,6,False,18,89.13,15.020676179836478,False,1926.125,21.639266946063977,30818.0,346.2282711370236
2021-09-18,1429.0,7.0,AT,8901064,2020-03-07,True,18,9,2021,3,5,False,18,204.14,16.054260479421337,False,1963.25,22.056351914782322,31412.0,352.90163063651715
2021-09-17,2028.0,6.0,AT,8901064,2020-03-07,True,17,9,2021,3,4,False,18,338.0,22.783793038674926,False,1979.6875,22.241020848743474,31675.0,355.8563335798956
2021-09-16,2211.0,7.0,AT,8901064,2020-03-07,True,16,9,2021,3,3,False,18,315.86,24.839727025892635,False,1950.25,21.9103019594062,31204.0,350.5648313504992
2021-09-15,2317.0,9.0,AT,8901064,2020-03-07,True,15,9,2021,3,2,False,18,257.44,26.030595892805625,False,1927.8125,21.65822535373299,30845.0,346.53160565972786
2021-09-14,2600.0,13.0,AT,8901064,2020-03-07,True,14,9,2021,3,1,False,18,200.0,29.209991075224266,False,1863.0625,20.930784229840388,29809.0,334.8925476774462
2021-09-13,1848.0,6.0,AT,8901064,2020-03-07,True,13,9,2021,3,0,False,18,308.0,20.761562887313247,False,1768.25,19.865602584140504,28292.0,317.84964134624806
2021-09-12,1390.0,2.0,AT,8901064,2020-03-07,True,12,9,2021,3,6,False,18,695.0,15.616110613292973,False,1736.875,19.51311663414621,27790.0,312.2098661463394
2021-09-11,1836.0,6.0,AT,8901064,2020-03-07,True,11,9,2021,3,5,False,18,306.0,20.626747543889135,False,1735.9375,19.5025841854412,27775.0,312.0413469670592
2021-09-10,2246.0,9.0,AT,8901064,2020-03-07,True,10,9,2021,3,4,False,18,249.56,25.232938444212962,False,1708.9375,19.19924966273695,27343.0,307.1879946037912
2021-09-09,2339.0,4.0,AT,8901064,2020-03-07,True,9,9,2021,3,3,False,18,584.75,26.27775735574983,False,1659.3125,18.641732044618486,26549.0,298.2677127138958
2021-09-08,2169.0,7.0,AT,8901064,2020-03-07,True,8,9,2021,3,2,False,18,309.86,24.367873323908242,False,1614.25,18.135472343531067,25828.0,290.16755749649707
2021-09-07,2301.0,8.0,AT,8901064,2020-03-07,True,7,9,2021,3,1,False,18,287.62,25.850842101573473,False,1550.875,17.423478811072474,24814.0,278.7756609771596
2021-09-06,1799.0,3.0,AT,8901064,2020-03-07,True,6,9,2021,3,0,False,17,599.67,20.21106690166479,False,1468.5,16.498027651525707,23496.0,263.9684424244113
2021-09-05,1391.0,8.0,AT,8901064,2020-03-07,True,5,9,2021,3,6,False,17,173.88,15.627345225244982,False,1425.1875,16.0114285213543,22803.0,256.1828563416688
2021-09-04,1577.0,8.0,AT,8901064,2020-03-07,True,4,9,2021,3,5,False,17,197.12,17.716983048318717,False,1418.625,15.93770138041924,22698.0,255.00322208670784
2021-09-03,1931.0,5.0,AT,8901064,2020-03-07,True,3,9,2021,3,4,False,17,386.2,21.69403567933002,False,1402.0625,15.751628119964085,22433.0,252.02604991942536
2021-09-02,1692.0,7.0,AT,8901064,2020-03-07,True,2,9,2021,3,3,False,17,241.71,19.00896342279979,False,1362.0625,15.302243641883711,21793.0,244.83589827013938
2021-09-01,1557.0,4.0,AT,8901064,2020-03-07,True,1,9,2021,3,2,False,17,389.25,17.492290809278533,False,1332.125,14.965907446570432,21314.0,239.4545191451269
2021-08-31,1852.0,3.0,AT,8901064,2020-03-07,True,31,8,2021,3,1,False,17,617.33,20.806501335121283,False,1289.5,14.487032112116035,20632.0,231.79251379385656
2021-08-30,1281.0,2.0,AT,8901064,2020-03-07,True,30,8,2021,3,0,False,17,640.5,14.391537910523954,False,1223.5,13.74554772328342,19576.0,219.9287635725347
2021-08-29,1083.0,3.0,AT,8901064,2020-03-07,True,29,8,2021,3,6,False,17,361.0,12.167084744026107,False,1195.5,13.430978588627157,19128.0,214.89565741803452
2021-08-28,1346.0,7.0,AT,8901064,2020-03-07,True,28,8,2021,3,5,False,17,192.29,15.121787687404561,False,1187.25,13.33829304002308,18996.0,213.41268864036928
2021-08-27,1375.0,6.0,AT,8901064,2020-03-07,True,27,8,2021,3,4,False,17,229.17,15.447591434012832,False,1163.625,13.07287533265686,18618.0,209.16600532250976
2021-08-26,1404.0,2.0,AT,8901064,2020-03-07,True,26,8,2021,3,3,False,17,702.0,15.773395180621103,False,1131.375,12.710559097204559,18102.0,203.36894555527294
2021-08-25,1452.0,4.0,AT,8901064,2020-03-07,True,25,8,2021,3,2,False,17,363.0,16.312656554317552,False,1098.25,12.33841257629425,17572.0,197.414601220708
2021-08-24,1618.0,2.0,AT,8901064,2020-03-07,True,24,8,2021,3,1,False,17,809.0,18.1776021383511,False,1046.0625,11.752106265048763,16737.0,188.0337002407802
2021-08-23,1155.0,3.0,AT,8901064,2020-03-07,True,23,8,2021,3,0,False,17,385.0,12.975976804570779,False,972.1875,10.922149307094074,15555.0,174.75438891350518
2021-08-22,983.0,2.0,AT,8901064,2020-03-07,True,22,8,2021,3,6,False,17,491.5,11.043623548825174,False,935.1875,10.506468664869727,14963.0,168.10349863791564
2021-08-21,1106.0,2.0,AT,8901064,2020-03-07,True,21,8,2021,3,5,False,17,553.0,12.425480818922322,False,909.4375,10.217177407105488,14551.0,163.4748385136878
2021-08-20,1286.0,1.0,AT,8901064,2020-03-07,True,20,8,2021,3,4,False,17,1286.0,14.447710970284001,False,877.8125,9.861882804123193,14045.0,157.79012486597108
2021-08-19,1312.0,2.0,AT,8901064,2020-03-07,True,19,8,2021,3,3,False,17,656.0,14.739810881036245,False,828.5,9.307876002239732,13256.0,148.92601603583572
2021-08-18,1291.0,0.0,AT,8901064,2020-03-07,True,18,8,2021,3,2,False,17,,14.503884030044048,False,783.6875,8.804424954140314,12539.0,140.87079926624503
2021-08-17,1213.0,0.0,AT,8901064,2020-03-07,True,17,8,2021,3,1,False,17,,13.62758429778732,False,728.1875,8.180903990803795,11651.0,130.89446385286072
2021-08-16,875.0,0.0,AT,8901064,2020-03-07,True,16,8,2021,3,0,False,17,,9.830285458008166,False,674.0,7.5721284556542905,10784.0,121.15405529046865
2021-08-15,796.0,0.0,AT,8901064,2020-03-07,True,15,8,2021,3,6,True,17,,8.94275111379943,False,645.5625,7.2526441782690245,10329.0,116.04230685230439
2021-08-14,833.0,2.0,AT,8901064,2020-03-07,True,14,8,2021,3,5,False,17,416.5,9.358431756023775,False,629.8125,7.075699040024878,10077.0,113.21118464039805
2021-08-13,951.0,2.0,AT,8901064,2020-03-07,True,13,8,2021,3,4,False,17,475.5,10.684115966360876,False,610.9375,6.8636457394307016,9775.0,109.81833183089122
2021-08-12,968.0,2.0,AT,8901064,2020-03-07,True,12,8,2021,3,3,False,17,484.0,10.875104369545035,False,583.125,6.551183094515443,9330.0,104.81892951224708
2021-08-11,859.0,0.0,AT,8901064,2020-03-07,True,11,8,2021,3,2,False,17,,9.650531666776017,False,556.8125,6.255572367528196,8909.0,100.08915788045114
2021-08-10,874.0,1.0,AT,8901064,2020-03-07,True,10,8,2021,3,1,False,17,874.0,9.819050846056157,False,525.9375,5.908703723509909,8415.0,94.53925957615854
2021-08-09,617.0,1.0,AT,8901064,2020-03-07,True,9,8,2021,3,0,False,17,617.0,6.931755574389759,False,491.0625,5.516896631683583,7857.0,88.27034610693732
2021-08-08,436.0,1.0,AT,8901064,2020-03-07,True,8,8,2021,3,6,False,17,436.0,4.898290811076069,False,472.8125,5.311864963559413,7565.0,84.9898394169506
2021-08-07,563.0,1.0,AT,8901064,2020-03-07,True,7,8,2021,3,5,False,17,563.0,6.325086528981254,False,466.9375,5.245861618341358,7471.0,83.93378589346173
2021-08-06,571.0,1.0,AT,8901064,2020-03-07,True,6,8,2021,3,4,False,16,571.0,6.414963424597329,False,458.0625,5.146154437267275,7329.0,82.3384709962764
2021-08-05,600.0,1.0,AT,8901064,2020-03-07,True,5,8,2021,3,3,False,16,600.0,6.7407671712056,False,448.5625,5.0394256237231865,7177.0,80.63080997957098
2021-08-04,497.0,2.0,AT,8901064,2020-03-07,True,4,8,2021,3,2,False,16,248.5,5.583602140148638,False,433.75,4.8730129341840485,6940.0,77.96820694694478
2021-08-03,595.0,1.0,AT,8901064,2020-03-07,True,3,8,2021,3,1,False,16,595.0,6.684594111445553,False,423.6875,4.759964651416954,6779.0,76.15943442267127
2021-08-02,403.0,2.0,AT,8901064,2020-03-07,True,2,8,2021,3,0,False,16,201.5,4.527548616659761,False,403.0625,4.528250779906761,6449.0,72.45201247850818
2021-08-01,346.0,1.0,AT,8901064,2020-03-07,False,1,8,2021,3,6,False,16,346.0,3.887175735395229,False,398.875,4.481205842357722,6382.0,71.69929347772356
2021-07-31,420.0,1.0,AT,8901064,2020-03-07,False,31,7,2021,3,5,False,16,420.0,4.71853701984392,False,404.1875,4.540889718352772,6467.0,72.65423549364435
2021-07-30,544.0,0.0,AT,8901064,2020-03-07,False,30,7,2021,3,4,False,16,,6.111628901893077,False,400.0,4.493844780803733,6400.0,71.90151649285973
2021-07-29,531.0,1.0,AT,8901064,2020-03-07,False,29,7,2021,3,3,False,16,531.0,5.965578946516955,False,384.8125,4.323219111782591,6157.0,69.17150578852146
2021-07-28,506.0,0.0,AT,8901064,2020-03-07,False,28,7,2021,3,2,False,16,,5.684713647716722,False,368.6875,4.142060994056441,5899.0,66.27297590490305
2021-07-27,547.0,0.0,AT,8901064,2020-03-07,False,27,7,2021,3,1,False,16,,6.145332737749105,False,352.375,3.9587963865892886,5638.0,63.34074218542862
2021-07-26,365.0,1.0,AT,8901064,2020-03-07,False,26,7,2021,3,0,False,16,365.0,4.100633362483406,False,329.6875,3.7039111279280768,5275.0,59.26257804684923
2021-07-25,316.0,2.0,AT,8901064,2020-03-07,False,25,7,2021,3,6,False,16,158.0,3.5501373768349493,False,316.5,3.555754682810954,5064.0,56.89207492497526
2021-07-24,325.0,1.0,AT,8901064,2020-03-07,False,24,7,2021,3,5,False,16,325.0,3.6512488844030333,False,307.875,3.4588561547248733,4926.0,55.34169847559797
2021-07-23,342.0,1.0,AT,8901064,2020-03-07,False,23,7,2021,3,4,False,16,342.0,3.8422372875871917,False,300.0,3.3703835856028,4800.0,53.9261373696448
2021-07-22,421.0,1.0,AT,8901064,2020-03-07,False,22,7,2021,3,3,False,16,421.0,4.729771631795929,False,287.875,3.234163915684687,4606.0,51.74662265095499
2021-07-21,419.0,0.0,AT,8901064,2020-03-07,False,21,7,2021,3,2,False,16,,4.707302407891911,False,269.5,3.027727921066515,4312.0,48.44364673706424
2021-07-20,363.0,0.0,AT,8901064,2020-03-07,False,20,7,2021,3,1,False,16,,4.078164138579388,False,249.75,2.805844335014331,3996.0,44.893509360229295
2021-07-19,336.0,0.0,AT,8901064,2020-03-07,False,19,7,2021,3,0,False,16,,3.7748296158751358,False,231.625,2.602216993384162,3706.0,41.63547189414659
2021-07-18,265.0,0.0,AT,8901064,2020-03-07,False,18,7,2021,3,6,False,16,,2.977172167282473,False,214.875,2.4140372431880053,3438.0,38.624595891008084
2021-07-17,336.0,0.0,AT,8901064,2020-03-07,False,17,7,2021,3,5,False,16,,3.7748296158751358,False,204.8125,2.3009889604209115,3277.0,36.815823366734584
2021-07-16,431.0,1.0,AT,8901064,2020-03-07,False,16,7,2021,3,4,False,16,431.0,4.842117751316023,False,190.5625,2.1408957401047783,3049.0,34.25433184167645
2021-07-15,353.0,0.0,AT,8901064,2020-03-07,False,15,7,2021,3,3,False,16,,3.9658180190592947,False,168.625,1.8944364404075738,2698.0,30.31098304652118
2021-07-14,301.0,1.0,AT,8901064,2020-03-07,False,14,7,2021,3,2,False,16,301.0,3.381618197554809,False,153.1875,1.7210021183984296,2451.0,27.536033894374874
2021-07-13,273.0,2.0,AT,8901064,2020-03-07,False,13,7,2021,3,1,False,16,136.5,3.067049062898548,False,140.1875,1.5749521630223084,2243.0,25.199234608356935
2021-07-12,245.0,0.0,AT,8901064,2020-03-07,False,12,7,2021,3,0,False,16,,2.7524799282422867,False,127.6875,1.4345195136221918,2043.0,22.95231221795507
2021-07-11,184.0,0.0,AT,8901064,2020-03-07,False,11,7,2021,3,6,False,16,,2.067168599169717,False,116.5,1.3088322924090874,1864.0,20.941316678545398
2021-07-10,154.0,0.0,AT,8901064,2020-03-07,False,10,7,2021,3,5,False,16,,1.7301302406094372,False,112.3125,1.2617873548600482,1797.0,20.18859767776077
2021-07-09,178.0,0.0,AT,8901064,2020-03-07,False,9,7,2021,3,4,False,16,,1.9997609274576613,False,109.4375,1.2294878454980214,1751.0,19.671805527968342
2021-07-08,199.0,0.0,AT,8901064,2020-03-07,False,8,7,2021,3,3,False,16,,2.2356877784498574,False,104.5,1.1740169489849752,1672.0,18.784271183759603
2021-07-07,148.0,1.0,AT,8901064,2020-03-07,False,7,7,2021,3,2,False,16,148.0,1.6627225688973812,False,99.3125,1.1157373994839268,1589.0,17.85179839174283
2021-07-06,127.0,1.0,AT,8901064,2020-03-07,False,6,7,2021,3,1,False,15,127.0,1.4267957179051853,False,96.4375,1.0834378901219,1543.0,17.3350062419504
2021-07-05,103.0,0.0,AT,8901064,2020-03-07,False,5,7,2021,3,0,False,15,,1.1571650310569612,False,95.6875,1.075011931157893,1531.0,17.200190898526287
2021-07-04,73.0,0.0,AT,8901064,2020-03-07,False,4,7,2021,3,6,False,15,,0.8201266724966813,False,96.0,1.078522747392896,1536.0,17.256363958286336
2021-07-03,68.0,3.0,AT,8901064,2020-03-07,False,3,7,2021,3,5,False,15,22.67,0.7639536127366346,False,100.75,1.1318871541649402,1612.0,18.110194466639044
2021-07-02,104.0,3.0,AT,8901064,2020-03-07,False,2,7,2021,3,4,False,15,34.67,1.1683996430089707,False,104.6875,1.1761234387259771,1675.0,18.817975019615634
2021-07-01,108.0,1.0,AT,8901064,2020-03-07,False,1,7,2021,3,3,False,15,108.0,1.213338090817008,False,108.875,1.223168376275016,1742.0,19.570694020400257
2021-06-30,80.0,0.0,AT,8901064,2020-03-07,False,30,6,2021,3,2,False,15,,0.8987689561607466,False,113.375,1.273724130059058,1814.0,20.37958608094493
2021-06-29,106.0,1.0,AT,8901064,2020-03-07,False,29,6,2021,3,1,False,15,106.0,1.1908688669129892,False,117.5625,1.3207690676080972,1881.0,21.132305081729555
2021-06-28,93.0,1.0,AT,8901064,2020-03-07,False,28,6,2021,3,0,False,15,93.0,1.044818911536868,False,117.375,1.3186625778670955,1878.0,21.098601245873528
2021-06-27,73.0,1.0,AT,8901064,2020-03-07,False,27,6,2021,3,6,False,15,73.0,0.8201266724966813,False,124.5,1.3987091880251619,1992.0,22.37934700840259
2021-06-26,66.0,2.0,AT,8901064,2020-03-07,False,26,6,2021,3,5,False,15,33.0,0.7414843888326159,False,132.3125,1.4864795939002349,2117.0,23.783673502403758
2021-06-25,117.0,0.0,AT,8901064,2020-03-07,False,25,6,2021,3,4,False,15,,1.314449598385092,False,142.375,1.5995278766673287,2278.0,25.59244602667726
2021-06-24,108.0,3.0,AT,8901064,2020-03-07,False,24,6,2021,3,3,False,15,36.0,1.213338090817008,False,153.0,1.718895628657428,2448.0,27.502330058518847
2021-06-23,99.0,4.0,AT,8901064,2020-03-07,False,23,6,2021,3,2,False,15,24.75,1.112226583248924,False,168.5,1.8930321139135726,2696.0,30.288513822617162
2021-06-22,116.0,0.0,AT,8901064,2020-03-07,False,22,6,2021,3,1,False,15,,1.3032149864330826,False,181.5,2.039082069289694,2904.0,32.625313108635105
2021-06-21,102.0,2.0,AT,8901064,2020-03-07,False,21,6,2021,3,0,False,15,51.0,1.145930419104952,False,193.6875,2.1760039024548075,3099.0,34.81606243927692
2021-06-20,115.0,1.0,AT,8901064,2020-03-07,False,20,6,2021,2,6,False,15,115.0,1.2919803744810732,False,207.6875,2.3332884697829384,3323.0,37.332615516527014
2021-06-19,108.0,2.0,AT,8901064,2020-03-07,False,19,6,2021,2,5,False,15,54.0,1.213338090817008,False,218.25,2.451954058526037,3492.0,39.23126493641659
2021-06-18,149.0,4.0,AT,8901064,2020-03-07,False,18,6,2021,2,4,False,15,37.25,1.6739571808493905,False,233.4375,2.6225797275471785,3735.0,41.961275640754856
2021-06-17,131.0,2.0,AT,8901064,2020-03-07,False,17,6,2021,2,3,False,15,65.5,1.4717341657132226,False,243.1875,2.7321171940792697,3891.0,43.713875105268315
2021-06-16,171.0,1.0,AT,8901064,2020-03-07,False,16,6,2021,2,2,False,15,171.0,1.9211186437935959,False,265.5625,2.9834916365054784,4249.0,47.735866184087655
2021-06-15,180.0,3.0,AT,8901064,2020-03-07,False,15,6,2021,2,1,False,15,60.0,2.02223015136168,False,277.375,3.116200490188589,4438.0,49.85920784301742
2021-06-14,147.0,2.0,AT,8901064,2020-03-07,False,14,6,2021,2,0,False,15,73.5,1.651487956945372,False,286.5625,3.2194184874976743,4585.0,51.51069579996279
2021-06-13,103.0,3.0,AT,8901064,2020-03-07,False,13,6,2021,2,6,False,15,34.33,1.1571650310569612,False,301.4375,3.386533340283813,4823.0,54.18453344454101
2021-06-12,207.0,4.0,AT,8901064,2020-03-07,False,12,6,2021,2,5,False,15,51.75,2.325564674065932,False,321.5,3.6119277425710004,5144.0,57.790843881136006
2021-06-11,198.0,3.0,AT,8901064,2020-03-07,False,11,6,2021,2,4,False,15,66.0,2.224453166497848,False,342.125,3.843641614081193,5474.0,61.498265825299086
2021-06-10,227.0,0.0,AT,8901064,2020-03-07,False,10,6,2021,2,3,False,15,,2.5502569131061184,False,367.6875,4.1308263821044315,5883.0,66.0932221136709
2021-06-09,287.0,4.0,AT,8901064,2020-03-07,False,9,6,2021,2,2,False,15,71.75,3.2243336302266785,False,383.8125,4.311984499830582,6141.0,68.99175199728931
2021-06-08,356.0,4.0,AT,8901064,2020-03-07,False,8,6,2021,2,1,False,15,89.0,3.9995218549153226,False,391.3125,4.3962440894706525,6261.0,70.33990543153044
2021-06-07,307.0,4.0,AT,8901064,2020-03-07,False,7,6,2021,2,0,False,15,76.75,3.4490258692668654,False,390.875,4.391328946741648,6254.0,70.26126314786637
2021-06-06,311.0,5.0,AT,8901064,2020-03-07,False,6,6,2021,2,6,False,14,62.2,3.4939643170749024,False,403.5,4.5331659226357655,6456.0,72.53065476217225
2021-06-05,326.0,4.0,AT,8901064,2020-03-07,False,5,6,2021,2,5,False,14,81.5,3.6624834963550423,False,419.625,4.714324040361916,6714.0,75.42918464579066
2021-06-04,284.0,2.0,AT,8901064,2020-03-07,False,4,6,2021,2,4,False,14,142.0,3.1906297943706505,False,440.5625,4.9495487281071116,7049.0,79.19277964971378
2021-06-03,351.0,4.0,AT,8901064,2020-03-07,False,3,6,2021,2,3,True,14,87.75,3.9433487951552757,False,460.9375,5.178453946629302,7375.0,82.85526314606884
2021-06-02,305.0,6.0,AT,8901064,2020-03-07,False,2,6,2021,2,2,False,14,50.83,3.4265566453628464,False,491.8125,5.52532259064759,7869.0,88.40516145036143
2021-06-01,489.0,7.0,AT,8901064,2020-03-07,False,1,6,2021,2,1,False,14,69.86,5.4937252445325635,False,512.6875,5.759845115145785,8203.0,92.15752184233256
2021-05-31,360.0,5.0,AT,8901064,2020-03-07,False,31,5,2021,2,0,False,14,72.0,4.04446030272336,False,514.6875,5.782314339049804,8235.0,92.51702942479686
2021-05-30,327.0,5.0,AT,8901064,2020-03-07,False,30,5,2021,2,6,False,14,65.4,3.673718108307052,False,534.9375,6.009815231077993,8559.0,96.15704369724789
2021-05-29,385.0,5.0,AT,8901064,2020-03-07,False,29,5,2021,2,5,False,14,77.0,4.325325601523593,False,554.25,6.226783674401172,8868.0,99.62853879041876
2021-05-28,424.0,9.0,AT,8901064,2020-03-07,False,28,5,2021,2,4,False,14,47.11,4.763475467651957,False,583.4375,6.554693910750445,9335.0,104.87510257200712
2021-05-27,537.0,6.0,AT,8901064,2020-03-07,False,27,5,2021,2,3,False,14,89.5,6.032986618229012,False,619.25,6.957033451281779,9908.0,111.31253522050847
